"Record Number","Address","Description","Status","Related Records","Submittal Type",
"RES2023-10149","3722 STONERIDGE CT, FORT MYERS FL 33908","24x40 Garage lap siding. Replacing existing carport. Install 4 flood vents","Closed-CO Issued","0","ePlan",
"MEC2023-05381","10 BETH STACEY BLVD, 213, LEHIGH ACRES FL 33936","Provide & install a new 2 ton, 16 seer York Split system. Like for like HVAC change out.","Closed-CC Issued","0","ePlan",
"COM2023-02014","16131 N CLEVELAND AVE, NORTH FORT MYERS FL 33903","Replace carport like structure on right end of shuffle board courts on existing pad.","Closed-CO Issued","0","ePlan",
"FNC2023-02088","13421 RICKENBACKER PKWY, FORT MYERS FL 33913","6' vinyl no gates v","Permit Expired","0","ePlan",
"MEC2023-05380","3103 50TH ST W, LEHIGH ACRES FL 33971","Provide & install a new 3.5 ton, 16 seer York split system. Like for like HVAC change out.","Permit Expired","0","ePlan",
"FNC2023-02087","385 BAMBOO DR, NORTH FORT MYERS FL 33917","6 foot chainlink fence- no gate","Closed-CC Issued","0","Paper Submittal",
"MEC2023-05379","8650 WESLEYAN DR, FORT MYERS FL 33919","AC CHANGE OUT SAME LOCATION SAME ELEVATION2TON 14SEER(2) 5KW","Closed-CC Issued","0","ePlan",
"MEC2023-05378","772 BEACH VIEW DR, BOCA GRANDE FL 33921","Replace Existing A/C System Like for Like","Closed-CC Issued","0","ePlan",
"ELE2023-03257","500 PINE TREE CT, NORTH FORT MYERS FL 33917","Replace sub panel inside home.","Closed-CC Issued","0","ePlan",
"FNC2023-02086","1803 JACKSON AVE, LEHIGH ACRES FL 33972","4' chain link with gates","Closed-CC Issued","0","Paper Submittal",
"MEC2023-05377","819 SOUTH HARBOR DR, BOCA GRANDE FL 33921","Replace Existing A/C System Like for Like","Closed-CC Issued","0","ePlan",
"MRV2023-00429","144 BARBADOS WAY, FORT MYERS BEACH FL 33931","Hurricane Ian Replacement Installation of Doublewide","Permit Expired","1","ePlan",
"COM2023-02013","16131 N CLEVELAND AVE, NORTH FORT MYERS FL 33903","Carport type shelter at the end of the left side of shuffle board on existing concrete pad.","Closed-CO Issued","0","ePlan",
"SOL2023-00977","8117 GOPHER TORTOISE TRL, LEHIGH ACRES FL 33972","Installation of a roof mounted PV Solar System","Closed-CC Issued","0","ePlan",
"COM2023-02012","1000 LEE BLVD, 301, LEHIGH ACRES FL 33936","Removal of 1 interior walls","Waiting on Applicant","0","ePlan",
"ROF2023-19406","3306 61ST ST W, LEHIGH ACRES FL 33971","Re-Roof Remove and replace roof.","Closed-CC Issued","0","ePlan",
"MEC2023-05376","12510 WORLD PLAZA LN, 2, FORT MYERS FL 33907","replacing existing hvac equipment with 3 ton 15.60 system","Permit Expired","0","ePlan",
"RES2023-10148","3699 CROSSWATER DR, NORTH FORT MYERS FL 33917","Single Family Residence","Closed-CO Issued","184","ePlan",
"FNC2023-02085","401 RICHMOND AVE N, LEHIGH ACRES FL 33936","6' Chainlink and Privacy Metal Fence with Gates","Closed-CC Issued","1","Paper Submittal",
"MEC2023-05375","15998 MANDOLIN BAY DR, 204, FORT MYERS FL 33908","REMOVE AND REPLACE CONDENSER ONLY. LIKE FOR LIKE.","Closed-CC Issued","0","ePlan",
"ROF2023-19405","9173 SAN CARLOS BLVD, FORT MYERS FL 33967","Reroof Shingle Off/Shingle On (29.3sq)","Closed-CC Issued","0","ePlan",
"OPN2023-03667","1035 LA PALOMA BLVD, NORTH FORT MYERS FL 33903","Remove & Replace Size for Size 15 Windows","Closed-CC Issued","0","ePlan",
"RES2023-10147","3759 CROSSWATER DR, NORTH FORT MYERS FL 33917","Single Family Residence","Closed-CO Issued","184","ePlan",
"MEC2023-05374","15998 MANDOLIN BAY DR, 205, FORT MYERS FL 33908","REMOVE AND REPLACE CONDENSER ONLY. LIKE FOR LIKE.","Closed-CC Issued","0","ePlan",
"MEC2023-05373","460 BRADLEY AVE, BOCA GRANDE FL 33921","Replace Existing A/C System Like for Like air handler is is a horizontal in a side wall closet and the condenser is on a platform on the side of the house","Closed-CC Issued","0","ePlan",
"COP2023-00279","20920 COPPERHEAD DR, LEHIGH ACRES FL 33936","11CG sign off in conjunction with Country Club/ restaurant","Closed-Completed","0","Paper Submittal",
"MEC2023-05372","12040 SUMMERGATE CIR, 202, FORT MYERS FL 33913","LIKE FOR LIKE REPLACEMENT 2.5 TON 16 SEER SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"ROF2023-19404","1240 WENDELL AVE, NORTH FORT MYERS FL 33903","Hurricane Ian damage to Tile roof. Remove existing tile roof and replace with Metal roof.","Closed-CC Issued","0","ePlan",
"SOL2023-00976","841 SANTA LUCIA AVE S, LEHIGH ACRES FL 33974","Installation of photo voltaic solar panels on rooftop","Closed-CC Issued","0","ePlan",
"RES2023-10146","3309 PICNIC CT, ALVA FL 33920","INSTALL POOL ENCLOSURE ON EXISTING DECK. POOL PERMIT POL2023-00597","Closed-Withdrawn","1","ePlan",
"ROF2023-19403","3218 6TH ST SW, LEHIGH ACRES FL 33976","RE-ROOF SHNGLE HURRICANE IAN DAMAGE","Closed-CC Issued","0","ePlan",
"RES2023-10145","3796 CROSSWATER DR, NORTH FORT MYERS FL 33917","Single Family Residence","Closed-CO Issued","185","ePlan",
"SGN2023-00410","9651 KELLY TRACTOR DR, FORT MYERS FL 33905","Install 1 existing monument sign with new face, to be illuminated, connect to existing electrical.","Closed-CC Issued","0","ePlan",
"MEC2023-05371","12820 HONEYSUCKLE RD, FORT MYERS FL 33966","LIKE FOR LIKE REPLACEMENT 4 TON 16 SEER SPLIT SYSTEM AND 4 TON DUCT SYSTEM","Closed-CC Issued","0","ePlan",
"MEC2023-05370","15998 MANDOLIN BAY DR, 206, FORT MYERS FL 33908","REMOVE AND REPLACE CONDENSER. LIKE FOR LIKE.","Closed-CC Issued","0","ePlan",
"OPN2023-03666","9209 CALLE ARRAGON AVE, 202, FORT MYERS FL 33908","REPLACE 6 WINDOWS SIZE/SIZE W/ IMPACT","Closed-CC Issued","0","ePlan",
"OPN2023-03665","16625 LAKE CIRCLE DR, 535, FORT MYERS FL 33908","Replace 1 window size for size with impact","Closed-CC Issued","0","ePlan",
"MEC2023-05369","12510 WORLD PLAZA LN, 1, FORT MYERS FL 33907","replacing existing ac equipment with one 3 ton and one 2 ton system","Closed-CC Issued","0","ePlan",
"OCC2023-00434","20920 COPPERHEAD DR, LEHIGH ACRES FL 33936","Golf and Country Club/Golf, recreation, tennis 7 day a week","Closed-Cert of Use Issued","0","Paper Submittal",
"FNC2023-02084","221 FIREBALL LN, NORTH FORT MYERS FL 33917","4' chain link fence installation with gates","Closed-CC Issued","0","ePlan",
"MEC2023-05368","3300 NEW SOUTH PROVINCE BLVD, 2, FORT MYERS FL 33907","LIKE FOR LIKE REPLACEMENT 1.5 ton 15 seer split system","Closed-CC Issued","0","ePlan",
"ROF2023-19402","11266 MATLACHA AVE, MATLACHA FL 33993","Replace metal roof underlayment and flat roof portion Fl41654.1 21-1217.02","Closed-CC Issued","0","ePlan",
"OPN2023-03664","13091 SANDY KEY BND, 103, NORTH FORT MYERS FL 33903","Replacing 7 SXS Single Hung Impact Windows & 1 SXS Fixed Window *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"OPN2023-03663","506 KEENAN AVE, FORT MYERS FL 33919","Replace 2 openings SGD's size for size with impact","Closed-CC Issued","0","ePlan",
"MEC2023-05367","15998 MANDOLIN BAY DR, 106, FORT MYERS FL 33908","REMOVE AND REPLACE SPLIT SYSTEM. LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"MEC2023-05366","505 FLAMINGO AVE, LEHIGH ACRES FL 33974","A/C REPLACEMENT - RESIDENTIAL","Closed-CC Issued","0","ePlan",
"ROF2023-19401","1360 MACOMBO RD, FORT MYERS FL 33919","Shingle + flat reroof","Closed-CC Issued","0","ePlan",
"MEC2023-05365","13185 HEATHER RIDGE LOOP, FORT MYERS FL 33966","LIKE FOR LIKE REPLACEMENT 2.5 TON 15 SEER SPLIT SYSEM","Closed-CC Issued","0","ePlan",
"ROF2023-19400","13813 METRO PKWY, FORT MYERS FL 33912","Commercial TPO/flat roof recover for Medical office building.25/12 pitch214 squares","Closed-CC Issued","0","ePlan",
"RES2023-10144","1140 RIVER RD, NORTH FORT MYERS FL 33903","INTERIOR REMODEL","Permit Expired","0","Paper Submittal",
"MEC2023-05364","15998 MANDOLIN BAY DR, 105, FORT MYERS FL 33908","REMOVE AND REPLACE CONDENSER ONLY. LIKE FOR LIKE.","Closed-CC Issued","0","ePlan",
"ELE2023-03256","17791 SILVER PANTHER LN, FORT MYERS FL 33913","Power - for irrigation","Closed-CC Issued","0","ePlan",
"ROF2023-19399","1900 CRYSTAL DR, FORT MYERS FL 33907","REROOF DUE TO HURRICANE IAN DAMAGES","Closed-CC Issued","0","ePlan",
"MEC2023-05363","14199 BLUE BAY CIR, FORT MYERS FL 33913","INSTALL  1-.25 TON 21 SEER MINI SPLIT SYSTEM FOR DEHUMIDIFICATION ONLY","Closed-CC Issued","0","ePlan",
"ROF2023-19398","7570 NALLE GRADE RD, NORTH FORT MYERS FL 33917","Shingle reroof - detached garage","Closed-CC Issued","0","ePlan",
"FIR2023-01548","13450 GREENGATE BLVD, FORT MYERS FL 33919","We will be replacing the existing defective FACP with a new FACP.","Closed-CC Issued","0","ePlan",
"ROF2023-19397","7570 NALLE GRADE RD, NORTH FORT MYERS FL 33917","Shingle reroof of Main house","Closed-CC Issued","0","ePlan",
"ROF2023-19396","1664 TEMPLE TER, NORTH FORT MYERS FL 33917","Remove part of the flat roof and replace with new flat roof","Closed-CC Issued","0","ePlan",
"ROF2023-19395","6121 HUTTON CT, FORT MYERS FL 33905","RE-ROOF SHINGLE HURRICANE IAN DAMAGE","Closed-CC Issued","0","ePlan",
"RES2023-10143","11969 SACRA PL, FORT MYERS FL 33913","POOL ENCLOSURE   (POL2023-00142)","Closed-CO Issued","1","ePlan",
"RES2023-10142","3809 15TH ST SW, LEHIGH ACRES FL 33976","12x30 shed","Closed-CO Issued","0","ePlan",
"ROF2023-19394","1927 FLAMINGO DR, NORTH FORT MYERS FL 33917","METAL OVER SHINGLE ROOF","Closed-CC Issued","0","Paper Submittal",
"RES2023-10141","3215 APPLE BLOSSOM DR, ALVA FL 33920","Screen enclosure with footers","Closed-CO Issued","0","ePlan",
"ROF2023-19393","13819 THIRD ST, FORT MYERS FL 33905","Shingle + flat reroof","Closed-CC Issued","0","ePlan",
"ROF2023-19392","13661 ABBEY DR, 1, FORT MYERS FL 33919","SHINGLE TO SHINGLE REROOF WITH TEAR OFF @ 13661 ABBEY DRIVE ***","Closed-CC Issued","0","ePlan",
"RES2023-10140","380 ROCKLAND ST, LEHIGH ACRES FL 33972","GAZEBO ATF","Closed-CO Issued","1","ePlan",
"ROF2023-19391","5004 BROOKFIELD ST, LEHIGH ACRES FL 33971","Shingle reroof","Closed-CC Issued","0","ePlan",
"MEC2023-05362","6879 CARMELLE DR, FORT MYERS FL 33919","ac change out like for like","Closed-CC Issued","0","ePlan",
"OCC2023-00433","13741 N CLEVELAND AVE, NORTH FORT MYERS FL 33903","Restaurant Grp III","Closed-Cert of Use Issued","0","Paper Submittal",
"MEC2023-05361","8261 PATHFINDER LOOP, 712, FORT MYERS FL 33919","Hurricane IanRemove and Replace with new Air HandlerAir Handler vertical side ClosetSplit systemCondenser GSXN403010Handler AWST301U1405Goodman 14.3 Seer2 5KW 2.5 ton","Closed-CC Issued","0","ePlan",
"ROF2023-19390","4310 13TH ST W, LEHIGH ACRES FL 33971","TEAR OFF SHINGLES/REPLACE WITH METAL","Closed-CC Issued","0","Paper Submittal",
"MRV2023-00428","16621 CAMELIA DR, FORT MYERS FL 33908","Hurricane Ian Replacement Installation of Doublewide","Closed-CO Issued","1","ePlan",
"ROF2023-19389","8429 BUTTERNUT RD, FORT MYERS FL 33967","Re-roof","Closed-CC Issued","0","Paper Submittal",
"POL2023-00764","10550 SHARON DR, NORTH FORT MYERS FL 33917","Pool, paver deck,*Inspections Done By Private Provider eAtlantic Engineering*","Closed-CC Issued","1","ePlan",
"RES2023-10139","3304 PICNIC CT, ALVA FL 33920","INSTALL POOL ENCLOSURE ON EXISTING DECK. POOL PERMIT POL2023-00685","Closed-CO Issued","1","ePlan",
"MRV2023-00427","11508 EAST PALM DR, FORT MYERS FL 33908","Replacement Mobile Home","Closed-CO Issued","1","ePlan",
"RES2023-10138","11965 SACRA PL, FORT MYERS FL 33913","POOL ENCLOSURE    (POL2023-00235)","Closed-CO Issued","1","ePlan",
"MRV2023-00426","16614 LANTANA DR, FORT MYERS FL 33908","Hurricane Ian Replacement Installation of Doublewide","Closed-CO Issued","2","ePlan",
"ROF2023-19388","11060 SHIRLEY LN, NORTH FORT MYERS FL 33917","Shingle reroof","Closed-CC Issued","0","ePlan",
"RES2023-10137","19589 PANTHER ISLAND BLVD, ESTERO FL 33928","POOL ENCLOSURE       (POL2023-00047)","Closed-CO Issued","1","ePlan",
"ELE2023-03255","11131 LUCKETT RD, FORT MYERS FL 33905","I need  a temporary power post to connect a water well for animals to have water.","Waiting on Applicant","0","ePlan",
"ROF2023-19387","622 LAKE AVE, LEHIGH ACRES FL 33972","MUNIZ ANGELICA622 LAKE AVELEHIGH ACRES FL 33972","Closed-CC Issued","0","ePlan",
"MRV2023-00425","16616 LANTANA DR, FORT MYERS FL 33908","Hurricane Ian Replacement Installation of Doublewide","Closed-CO Issued","1","ePlan",
"MRV2023-00424","16624 CAMELIA DR, FORT MYERS FL 33908","Hurricane Ian Replacement Installation of Doublewide","Closed-CO Issued","1","ePlan",
"RES2023-10136","3308 PICNIC CT, ALVA FL 33920","INSTALL POOL ENCLOSURE ON EXISTING DECK. POOL PERMIT POL2023-00682","Closed-CO Issued","1","ePlan",
"ROF2023-19386","1030 MOODY RD, NORTH FORT MYERS FL 33903","RE-ROOF SHINGLE HURRICANE IAN DAMAGE","Closed-CC Issued","0","ePlan",
"MRV2023-00423","16601 CAMELIA DR, FORT MYERS FL 33908","Hurricane Ian Replacement Installation of Doublewide","Closed-CO Issued","1","ePlan",
"MEC2023-05360","4915 LEE CIR S, LEHIGH ACRES FL 33971","Split System Replacement - Like for LikeRUUD","Permit Expired","0","ePlan",
"RES2023-04873-RPI01","6492 ESTERO BAY DR, FORT MYERS FL 33908","Building plan and Florida product approval revision","Closed-Revision Approved","2","ePlan",
"ROF2023-19385","3081 KING TARPON DR, PUNTA GORDA FL 33955","Tile tear off and unified steel stones coated metal roof replacement","Closed-CC Issued","0","ePlan",
"ELE2023-03254","2002 BEACON MANOR DR, FORT MYERS FL 33907","Panel change out.","Closed-CC Issued","0","ePlan",
"ROF2023-19384","9685 MENDOCINO DR, FORT MYERS FL 33919","REMOVE EXISTING ROOF SYSTEM DOWN TO WOOD DECK. REPLACE WITH NEW RESISTO UNDERLAYMENT AND NEW OWENS CORNING SHINGLES","Closed-CC Issued","0","ePlan",
"ROF2023-19383","3525 STABILE RD, SAINT JAMES CITY FL 33956","Metal to metal re-roof","Closed-CC Issued","0","ePlan",
"MRV2023-00422","16632 CAMELIA DR, FORT MYERS FL 33908","Hurricane Ian Replacement Installation of Doublewide","Closed-CO Issued","1","ePlan",
"MEC2023-05359","607 ASTARIAS CIR, FORT MYERS FL 33919","Provide & install a new 3.5 ton, 16 seer York split system and duct work - like for like HVAC and duct work change out.","Permit Expired","0","ePlan",
"ROF2023-19382","13671 ABBEY DR, 1, FORT MYERS FL 33919","SHINGLE TO SHINGLE REROOF @ 13671 ABBEY DRIVE","Closed-CC Issued","0","ePlan",
"ROF2023-19381","15 MAPLE AVE N, LEHIGH ACRES FL 33936","Shingle to shingle re roofRoll out to roll out re roof","Closed-CC Issued","0","ePlan",
"ROF2023-19380","4217 13TH ST SW, LEHIGH ACRES FL 33976","TEAR OFF/REPLACE SHINGLE ROOF","Closed-CC Issued","0","Paper Submittal",
"ROF2023-19379","15086 BUCKEYE DR, FORT MYERS FL 33905","Metal re-roof","Closed-CC Issued","0","ePlan",
"RES2023-10135","418 PIEDMONT ST, LEHIGH ACRES FL 33974","Install screen enclosure","Closed-CO Issued","1","ePlan",
"MRV2023-00421","16609 LANTANA DR, FORT MYERS FL 33908","Hurricane Ian Replacement Installation of Doublewide","Closed-CO Issued","1","ePlan",
"ROF2023-19378","18383 FUCHSIA RD, FORT MYERS FL 33967","Shingle Re-Roof","Closed-CC Issued","0","Paper Submittal",
"OPN2023-02401-R01","15440 LAGUNA HILLS DR, FORT MYERS FL 33908","ADDING OPENING #2 SXS ALUMINUM HALF CIRCLE IMPACT WINDOW FL 17162.1 & ADDING OPENING #2.1 SXS ALUMINUM HORIZONTAL ROLLER IMPACT WINDOW FL 15970.1","Closed-Revision Approved","1","ePlan",
"ROF2023-19377","6910 CIRCLE DR, FORT MYERS FL 33905","Re-Roof Architectural Shingle","Closed-CC Issued","0","ePlan",
"ROF2023-19376","350 HORIZON DR, NORTH FORT MYERS FL 33903","REROOF SHINGLES OFF SHINGLES ON","Closed-CC Issued","0","ePlan",
"ROF2023-19375","1441 ALWYNNE DR N, LEHIGH ACRES FL 33936","SHINGLE RE-ROOF. SHINGLES OFF, SHINGLE ON.","Closed-CC Issued","0","ePlan",
"ROF2023-19374","9401 HEATHER LN, NORTH FORT MYERS FL 33917","Remove and replace like for like - shingles","Closed-CC Issued","0","ePlan",
"OPN2023-03662","4811 SHORE LN, BOCA GRANDE FL 33921","REPLACE 76 WINDOWS AND 11 ENTRY DOORS (2 WITH SIDELITES)","Closed-CC Issued","0","ePlan",
"RES2023-10134","10600 ESSEX SQUARE BLVD, FORT MYERS FL 33913","Install screen enclosure","Closed-CO Issued","1","ePlan",
"ROF2023-19373","4531 HIDDEN LN, UPPER CAPTIVA FL NA","Metal (aluminum) Panel Re-roof *Inspections done by Private Provider- Florida International Engineering*","Permit Expired","0","ePlan",
"RES2023-10133","4701 27TH ST SW, LEHIGH ACRES FL 33973","NEW CONSTRUCTION DUPLEX","Closed-CO Issued","2","ePlan",
"POL2023-00763","1048 BAL ISLE DR, FORT MYERS FL 33919","Construct pool, spa, paver deck *Plan Review& Inspections Done By Private Provider Universal Engineering*","Closed-CC Issued","3","ePlan",
"MEC2023-05358","8505 OAKSHADE CIR, 3, FORT MYERS FL 33919","ac change out like for like","Closed-CC Issued","0","ePlan",
"ROF2023-19372","5410 4TH ST W, LEHIGH ACRES FL 33971","Replace roof shingles to shingles","Permit Expired","0","ePlan",
"OPN2023-03661","5337 BAYSIDE VILLAS, 38, CAPTIVA FL 33924","REPLACE 3 WINDOWS IN EXISTING OPENINGS 2 HR / 1 SH IMPACT","Closed-CC Issued","0","ePlan",
"MEC2023-05357","5072 FAIRFIELD DR, FORT MYERS FL 33919","CHANGE OUT LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"OPN2023-03660","15841 KILMARNOCK DR, FORT MYERS FL 33912","Replacing 1 SXS Therma Tru Impact Double Door FL20468.9Replacing 3 SXS Therma True Impact Single Doors FL20468.7Replacing 14 SXS Impact Fixed Windows FL17162.1Replacing 14 SXS Aluminum Single Hung Impact Windows FL14604.5Replacing 4 SXS Impact Horizontal Roller Windows FL15970.1Replacing 6 SXS Impact Sliding Glass Doors FL27113.12","Closed-CC Issued","0","ePlan",
"OPN2023-02416-R01","15090 LAKESIDE VIEW DR, 1502, FORT MYERS FL 33919","ADDING OPENING #2-1 SXS ALUMINUM SINGLE HUMG IMPACT WINDOW FL 14604.5. ADDING OPENINGS # 3,4,5,6 SXS ALUMINUM PICTURE WINDOWS FL 17162.1","Closed-Revision Approved","1","ePlan",
"FIR2023-01547","12543 GEMSTONE CT, FORT MYERS FL 33913","Installing 4 above ground 120 gallon propane tanks for standby generator","Closed-CC Issued","3","ePlan",
"FNC2023-02083","1108 ADAMS AVE, LEHIGH ACRES FL 33936","6 foot Metal privacy fence with gates","Closed-CC Issued","0","Paper Submittal",
"ROF2023-19371","1512 GLENN AVE, LEHIGH ACRES FL 33972","New shingles over existing shingles.","Closed-CC Issued","0","ePlan",
"MEC2023-05356","11550 AXIS DEER LN, FORT MYERS FL 33966","ac change out like for like","Closed-CC Issued","0","ePlan",
"MEC2023-05355","1412 CLEVELAND AVE, LEHIGH ACRES FL 33972","Change out like for like split system HVAC 13.80 Seer, 4.0 Ton, 10 K/w","Closed-CC Issued","0","ePlan",
"ROF2023-19370","767 BARCLAY AVE, LEHIGH ACRES FL 33974","TEAR OFF EXISTING DAMAGED SHINGLE AND REPLACE","Closed-CC Issued","0","ePlan",
"ROF2023-19369","137 AMBLE DR, NORTH FORT MYERS FL 33903","REROOF SHINGLES OFF SHIMGLES ON","Closed-CC Issued","0","ePlan",
"ROF2023-19368","549 BELL BLVD S, LEHIGH ACRES FL 33974","SINGLE OFF / SHINGLE ON","Closed-CC Issued","0","ePlan",
"ROF2023-19367","395 MUSKEGON AVE, FORT MYERS FL 33905","Re-roof","Permit Expired","0","Paper Submittal",
"ELE2023-03253","12543 GEMSTONE CT, FORT MYERS FL 33913","Install ATS for standby generator","Closed-Voided","0","ePlan",
"MEC2023-05354","18294 CREEKSIDE PRESERVE LOOP, 201, FORT MYERS FL 33908","Ac change out like for like","Closed-CC Issued","0","ePlan",
"DSH2023-00438","688 NORTH TOWN AND RIVER DR, FORT MYERS FL 33919","Rebuilding an existing 735 sq. ft. section of dock.","Closed-CC Issued","0","ePlan",
"ROF2023-17948-R02","2430 CHANDLER AVE, FORT MYERS FL 33907","REVISION requested by contractor: Add flat roof to description of work","Waiting on Applicant","2","ePlan",
"OPN2023-02037-R01","14038 IMAGE LAKE CT, FORT MYERS FL 33907","adding 2 impact windows 14604.5","Closed-Revision Approved","1","ePlan",
"ROF2023-17948-R01","2430 CHANDLER AVE, FORT MYERS FL 33907","REVISION requested by contractor: type of roof change from shingle over shingle to Fiberglass shingle.","Closed-Revision Approved","2","ePlan",
"ROF2023-19366","6361 BRANT BAY BLVD, 104, NORTH FORT MYERS FL 33917","Remove existing roofing materials and replacing them with new asphalt shingles","Closed-CC Issued","0","ePlan",
"MEC2023-05353","227 OSPREY DR, FORT MYERS BEACH FL 33931","HVAC change out- replacing existing package unit with multi head mini split.","Closed-CC Issued","0","ePlan",
"ELE2023-03252","19681 SUMMERLIN RD, 555, FORT MYERS FL 33908","Change out two main breakers, add 100 amp 8 circuit panel outside, add 50 amp trailer breaker, add 20 amp GFI outlet","Closed-CC Issued","0","ePlan",
"FIR2023-01546","8595 COLLEGE PKWY, FORT MYERS FL 33919","MONITORING ONLY OF FIRE SYSTEM. INSTALLATION AND PROGRAMMING DONE BY OTHERS","Closed-CC Issued","7","ePlan",
"ROF2023-19365","4901 PALM BEACH BLVD, FORT MYERS FL 33905","1. Install Mech Attached GAF TPO Recover System over Tenant's original BUR & Metal Deck Roofs. 2. Demo Tenant's Covered Walkway Roofs to Plywood Decks. Re-Nail Decks, Mech Fasten 1/2"" Securock &Fully Adhere GAF TPO Membrane. 3. Demo Tenant Standing Seam Mansard roofs.Re-nail Wood Mansard Decks, SA Metal Underlayment,  Install new 24 ga. 1.75""x18"" Snap-Clad Metal Panels.","Closed-CC Issued","0","ePlan",
"ELE2023-03251","16397 COCO HAMMOCK WAY, FORT MYERS FL 33908","replace meter/main/combo","Closed-CC Issued","0","ePlan",
"ROF2023-19364","6361 BRANT BAY BLVD, 103, NORTH FORT MYERS FL 33917","Remove existing roofing materials and replacing them with new asphalt shingles","Closed-CC Issued","0","ePlan",
"ROF2023-19363","1801 BRANTLEY RD, FORT MYERS FL 33907","BUILDING 4 RE ROOF SHINGLE TO SHINGLE NOA'S 19-1003.01 &  21-1209.01","Closed-CC Issued","0","ePlan",
"DSH2023-00437","825 SAN CARLOS DR, FORT MYERS BEACH FL 33931","Dock and Kayak Stepdown","Closed-CC Issued","1","ePlan",
"FNC2023-02082","899 BUTTONWOOD DR, FORT MYERS BEACH FL 33931","6' CHAINLINK","Closed-CC Issued","0","ePlan",
"OPN2023-03659","1402 GERALD AVE, LEHIGH ACRES FL 33972","REPLACING 19 WINDOWS W/IMPACT SIZE FOR SIZE","Closed-CC Issued","0","ePlan",
"FNC2023-02081","891 BUTTONWOOD DR, FORT MYERS BEACH FL 33931","6' CHAINLINK","Closed-CC Issued","0","ePlan",
"RES2023-10132","17392 WALNUT RUN DR, ALVA FL 33920","INSTALL POOL ENCLOSURE ON EXISTING DECK. POOL PERMIT POL2023-00576","Closed-CO Issued","1","ePlan",
"ELE2023-03250","1640 TREASURE LN, BOCA GRANDE FL 33921","Install wiring for a 30kw generator","Closed-CC Issued","0","ePlan",
"FNC2023-02080","5271 GENESEE PKWY, BOKEELIA FL 33922","6' VINYL AND 3' VINYL 2 GATE HURRICANE IAN REPAIR","Closed-CC Issued","0","ePlan",
"RES2023-10131","15544 CRYSTAL LAKE DR, NORTH FORT MYERS FL 33917","Replacing Lanai Like for Like after the Hurricane","Closed-CC Issued","0","ePlan",
"COMMSTR2023-00013",,"erect walls to create an area for retail management offices within an airport terminal. floors and ceilings to remain, some new electrical and mechanical and fire safety work required.","Closed-Administrative","0","ePlan",
"MEC2023-05352","13308 FIFTH ST, FORT MYERS FL 33905","Mechanical system equal change out. Same location/Elevation2.5 Ton 15 Seer 8 KW","Closed-CC Issued","0","ePlan",
"RES2023-10130","17219 BLUE SAPPHIRE DR, FORT MYERS FL 33913","INSTALL POOL ENCLOSURE ON EXISTING DECK. POOL PERMIT POL2023-00289","Closed-CO Issued","1","ePlan",
"ROF2023-19362","14470 LAGUNA DR, FORT MYERS FL 33908","Hurricane IAN ROOF REPLACEMENT *Inspections Done By Private Provider – Sands Engineering, LLC*","Closed-CC Issued","0","ePlan",
"ROF2023-19361","6361 BRANT BAY BLVD, 102, NORTH FORT MYERS FL 33917","Remove existing roofing materials and replacing them with new asphalt shingles","Closed-CC Issued","0","ePlan",
"OPN2023-03658","1420 CARMELLE DR, FORT MYERS FL 33919","REPLACING 7 WINDOWS W/IMPACT SIZE FOR SIZE","Closed-CC Issued","0","ePlan",
"SOL2023-00975","361 PINEHURST AVE, LEHIGH ACRES FL 33974","Adding solar electric panels to the roof","Closed-CC Issued","0","ePlan",
"RES2023-10129","3800 COLIN AVE S, LEHIGH ACRES FL 33976","New Single Family Residence.","Closed-CO Issued","2","Paper Submittal",
"OPN2023-03657","498 KEENAN AVE, FORT MYERS FL 33919","Replacing 1 SXS Therma Tru Impact Door, 6 SXS Aluminum Impact Picture Windows & 3 SXS Aluminum Impact French Doors *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"RES2023-10128","15546 CRYSTAL LAKE DR, NORTH FORT MYERS FL 33917","Replacing Lanai Like for Like after the Hurricane","Closed-CC Issued","0","ePlan",
"RES2022-10775-R02","20156 KINGMONT DR, ESTERO FL 33928","R02-Change from non impact to impact","Closed-Revision Approved","4","ePlan",
"OPN2023-03656","12491 KELLY SANDS WAY, FORT MYERS FL 33908","Replace 7 windows size for size with impact","Closed-Withdrawn","0","ePlan",
"FNC2023-02079","3313 20TH ST SW, LEHIGH ACRES FL 33976","4' vinyl picket with gates-6' vinyl with no gates","Permit Expired","0","Paper Submittal",
"FIR2023-01545","17363 LEANING OAK TRL, NORTH FORT MYERS FL 33917","Gas Piping Inside Home to:TANKED W/H, DRYER & RANGE(DWOC20100)","Closed-CC Issued","3","ePlan",
"MRV2023-00420","127 DAWN ST, FORT MYERS FL 33908","Replacement Mobile Home","Closed-CO Issued","2","ePlan",
"ROF2023-19360","6361 BRANT BAY BLVD, 101, NORTH FORT MYERS FL 33917","Remove existing roofing materials and replacing them with new asphalt shingles","Closed-CC Issued","0","ePlan",
"MEC2023-05351","4300 LEXINGTON AVE, FORT MYERS FL 33905","Like of Like","Payment Required","0","ePlan",
