"Record Number","Address","Description","Status","Related Records","Submittal Type",
"RES2023-00083","2068 CLUB HOUSE RD, NORTH FORT MYERS FL 33917","REMODEL","Permit Expired","1","Paper Submittal",
"RES2023-00082","4033 25TH ST SW, LEHIGH ACRES FL 33976","Installation of a Shed - Shed 1 - 8 X 12","Closed-CO Issued","0","ePlan",
"ROF2023-00194","1314 CLARET CT, FORT MYERS FL 33919","Shingle reroof","Closed-CC Issued","0","ePlan",
"ROF2023-00193","228 STOCKTON ST, NORTH FORT MYERS FL 33903","RE-ROOF SHINGLES HURRICANE DAMAGE","Closed-CC Issued","0","ePlan",
"ELE2023-00040","4608 FLAGSHIP DR, 203, FORT MYERS FL 33919","Running 2 20amp circuits from electrical panel to Kohler walk in tub.","Closed-CC Issued","0","ePlan",
"FIR2023-00012","12830 UNIVERISTY DR, FORT MYERS FL 33907","monitoring takeover","Permit Expired","0","ePlan",
"PLU2023-00008","4608 FLAGSHIP DR, 203, FORT MYERS FL 33919","Shower to Kohler tub replacement connecting to existing water and drain lines. Tub will cover existing wall structures. Also replacing existing water heater with a 50-gallon electric water heater with mechanical booster","Closed-CC Issued","0","ePlan",
"ROF2023-00192","705 DEVON ST E, LEHIGH ACRES FL 33974","Remove existing to plywood. Replace rotten wood. All work done up to FL Bldg code. replace with timberline HD shingles 10124.32 underlayment 10626.23","Permit Expired","0","ePlan",
"ROF2023-00191","916 WILLARD AVE, LEHIGH ACRES FL 33972","Roof Over: Roof over Existing Shingle Roof; With Metal New Roof.","Closed-CC Issued","0","ePlan",
"RES2023-00081","334 PRATHER DR, FORT MYERS FL 33919","Replace existing pool enclosure with pan roof","Closed-CC Issued","0","ePlan",
"ROF2023-00190","259 STOCKTON ST, NORTH FORT MYERS FL 33903","RE-ROOF SHINGLES HURRICANE DAMAGE","Closed-CC Issued","0","ePlan",
"ROF2023-00189","6869 KIMBERLY TER, FORT MYERS FL 33919","REMOVE AND REPLACE SHINGLE ROOF","Closed-CC Issued","0","ePlan",
"ROF2023-00188","6756 EAGLE ST, FORT MYERS FL 33966","Shingle reroof","Closed-CC Issued","0","ePlan",
"ROF2023-00187","15067 CAPTIVA DR, 1, CAPTIVA FL 33924","Remove existing PVC Membrane and install 2"" Insulation, preliminary fastened and perimeters wood nailers. Install TPO Membrane. For tile roof mansard, remove and replace.","Closed-Withdrawn","0","ePlan",
"ROF2023-00186","6665 GARLAND ST, FORT MYERS FL 33966","Shingle reroof","Closed-CC Issued","0","ePlan",
"ROF2023-00185","15685 CANDLE DR, FORT MYERS FL 33908","ASPHALT SHINGLE TEAR-OFF AND RE-ROOF W MODIFIED FLAT","Closed-CC Issued","0","ePlan",
"ROF2023-00184","14450 LAGUNA DR, FORT MYERS FL 33908","tile reroof","Closed-CC Issued","0","ePlan",
"ROF2023-00183","2360 S OLGA DR, FORT MYERS FL 33905","RE-ROOF SHINGLES HURRICANE DAMAGE","Closed-CC Issued","0","ePlan",
"COM2023-00060","5607 FOXLAKE DR, NORTH FORT MYERS FL 33917","REPLACE DAMAGED EXTERIOR FRAMING, SLIDERS, AND WINDOW.","Closed-CC Issued","1","ePlan",
"RES2023-00080","3520 HERITAGE LN, FORT MYERS FL 33908","Remodel due to Hurricane Ian","Permit Expired","0","Paper Submittal",
"ROF2023-00182","18209 CAMELLIA RD, FORT MYERS FL 33967","Shingle reroof","Closed-CC Issued","0","ePlan",
"RES2023-00079","5305 28TH ST SW, LEHIGH ACRES FL 33973","Duplex *Inspections done by Private Provider- Freedom Code Compliance Corp*","Permit Issued","4","ePlan",
"OPN2023-00027","21 CANNES CT, FORT MYERS FL 33919","Remove & Replace Windows Size for Size","Closed-CC Issued","0","ePlan",
"ROF2023-00181","18990 CYPRESS VIEW DR, FORT MYERS FL 33967","tear off shingle roof and re roof with shingle due to hurricane Ian","Closed-CC Issued","0","ePlan",
"RES2023-00078","11241 TIMBER CREEK DR, FORT MYERS FL 33913","POOL ENCLOSURE","Closed-CO Issued","1","ePlan",
"ROF2023-00180","8100 SANDPIPER RD, FORT MYERS FL 33967","Shingle + flat reroof","Closed-CC Issued","0","ePlan",
"ROF2023-00179","1804 LAS LOMAS CT, NORTH FORT MYERS FL 33903","SHINGLE TO SHINGLE REROOF WITH TEAR OFF","Closed-CC Issued","0","ePlan",
"COM2023-00059","9100 SOUTHMONT CV, 103, FORT MYERS FL 33908","Rebuild Condo Unit 103 after Hurricane Ian","Closed-CC Issued","0","ePlan",
"RES2023-00077","3221 20TH ST SW, LEHIGH ACRES FL 33976","Reroofing shingle roof.","Closed-Voided","0","ePlan",
"TMP2023-00010","17801 STEVENS BLVD, FORT MYERS BEACH FL 33931","RV placement for temporary housing due to hurricane Ian","Permit Issued","0","Paper Submittal",
"OPN2023-00026","22 CANNES CT, FORT MYERS FL 33919","Remove & Replace Windows Size for Size","Closed-CC Issued","0","ePlan",
"ROF2023-00178","2225 CRYSTAL DR, FORT MYERS FL 33907","REMOVE AND REPLACE 30 SQ EXSISTING ASPHALT SHINGLE ROOF AND REPLACE WITH NEW LAMINATED COMP ROOFING SHINGLES","Closed-CC Issued","0","ePlan",
"ROF2023-00177","17601 DATE PALM CT, NORTH FORT MYERS FL 33917","Remove and replace shingles","Closed-CC Issued","0","ePlan",
"ROF2023-00176","18262 CAMELLIA RD, FORT MYERS FL 33967","Shingle reroof","Closed-CC Issued","0","ePlan",
"OPN2023-00025","5500 TIMMERS LN, LEHIGH ACRES FL 33971","Replace existing main entry exterior slider with like kind","Closed-CC Issued","0","ePlan",
"ROF2023-00175","431 JOHNSON AVE, FORT MYERS FL 33905","Re-roof shingle","Closed-CC Issued","0","ePlan",
"RES2023-00076","4685 NEW HAVEN DR, FORT MYERS FL 33908","REMODEL","Waiting on Applicant","0","Paper Submittal",
"ROF2023-00174","7120 EMILY DR, FORT MYERS FL 33908","ASPHALT SHINGLE TEAR-OFF AND RE-ROOF","Closed-CC Issued","0","ePlan",
"ROF2023-00173","9155 ASTER RD, FORT MYERS FL 33967","tear off shingle roof and re roof with shingle due to hurricane Ian","Closed-CC Issued","0","ePlan",
"MRV2023-00004","4962 GULFGATE LN, SAINT JAMES CITY FL 33956","Replacement mobile home from storm damage","Closed-CO Issued","1","ePlan",
"ROF2023-00172","399 BALBOA AVE, FORT MYERS FL 33905","Shingle + flat reroof","Closed-CC Issued","0","ePlan",
"ROF2023-00171","11708 LADY ANNE CIR, CAPE CORAL FL 33991","Remove and replace existing roof.*Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"MEC2023-00029","15652 ALTON DR, FORT MYERS FL 33908","replace split system","Closed-CC Issued","0","ePlan",
"ROF2023-00170","5729 SANDPIPER PL, FORT MYERS FL 33919","Re-roof shingle to shingle w/ tear off","Closed-CC Issued","0","ePlan",
"RES2023-00075","4461 WALTER ST, FORT MYERS FL 33905","Interior remodel with electrical","Permit Expired","0","Paper Submittal",
"ROF2023-00169","811 ORTIZ AVE, A-F, FORT MYERS FL 33905","Shingle reroof","Closed-CC Issued","0","ePlan",
"RES2023-00074","4547 VINEWOOD CIR, NORTH FORT MYERS FL 33903","REPLACE 4 FT DRYWALL DUE TO HURRICANE DAMAGE","Closed-CC Issued","0","Paper Submittal",
"ROF2023-00168","5446 PHILLIPS ST, BOKEELIA FL 33922","SHINGLE TO SHINGLE REROOF WITH TEAR OFF","Closed-CC Issued","0","ePlan",
"ROF2023-00167","13 APACHE ST, LEHIGH ACRES FL 33936","Tear off old shingle roof and reroof with new dimensional shingles.","Closed-CC Issued","0","ePlan",
"OPN2023-00024","19793 EAGLE TRACE CT, NORTH FORT MYERS FL 33903","Remove & Replace Windows Size for Size","Closed-Withdrawn","0","ePlan",
"MEC2023-00028","11421 DICKEY LN, CAPTIVA FL 33924","Replacing 1 of 2 full units and 1 condensing unit only to match the existing AH with the equipment listed below for a total of 2 units in the home. Full –  14 SEER, 1.5 ton, 5 KW HP system with 1"" filter rack. Condenser only to match existing air hander - 16 SEER, 3 ton Condenser only","Closed-CC Issued","0","ePlan",
"FNC2023-00014","5620 PARK RD, FORT MYERS FL 33908","INSTALL 134' OF 4'H ALUMINUM POOL FENCE + (2) WALK GATE FOR POOL**THIS IS FOR POOL PROTECTION**","Closed-CC Issued","0","ePlan",
"FIR2023-00011","20075 HARTFORD BLVD, ESTERO FL 33928","Natural Gas line from meter to range and dryer","Closed-CC Issued","0","ePlan",
"ROF2023-00166","1053 COLERIDGE ST, LEHIGH ACRES FL 33974","New Shingle reroof","Closed-CC Issued","0","Paper Submittal",
"RES2023-00073","926 MARILYN AVE S, LEHIGH ACRES FL 33974","48X34 STRUCTURAL SLAB","Closed-CC Issued","0","Paper Submittal",
"ROF2022-15463-R01","2901 52ND ST SW, LEHIGH ACRES FL 33976","Adjusting the Florida Product Approval Numbers","Closed-Revision Approved","1","Paper Submittal",
"FNC2023-00013","804 MARCH ST, NORTH FORT MYERS FL 33903","6 ft vinyl gate only","Closed-Withdrawn","0","Paper Submittal",
"RES2023-00072","76 CORTEZ WAY, FORT MYERS BEACH FL 33931","New Modular Home","Waiting on Applicant","0","ePlan",
"FIR2023-00010","12800 UNIVERSITY DR, FORT MYERS FL 33907","monitoring takeover","Permit Expired","0","ePlan",
"ELE2023-00039","2260 CARAMBOLA LN, SAINT JAMES CITY FL 33956","Replace sub panel for pool and irrigation system. Panel located in outside gazebo.","Closed-CC Issued","0","ePlan",
"RES2023-00071","4300 27TH ST SW, LEHIGH ACRES FL 33976","8X10 shed","Ready-Documents Required","0","ePlan",
"COM2023-00058","15485 ADMIRALTY CIR, 2, NORTH FORT MYERS FL 33917","Replace water lines, hot water heater, insulation, lower 48"" of drywall, 6 interior doors. Water lines in 2 bathrooms, kitchen, and vanity.","Closed-CC Issued","0","Paper Submittal",
"ROF2023-00165","7850 TWIN EAGLE LN, FORT MYERS FL 33912","Re-roof, tear-off - Shingle","Closed-CC Issued","0","ePlan",
"ELE2023-00038","5480 CYPRESS TRAIL RESORT CIR, FORT MYERS FL 33905","WIRE GAZEBO WITH 1 CEILING FAN, 4 RECEPTACLES, 2 SWITCHES & 1 DISCONNECT","Closed-CC Issued","0","Paper Submittal",
"MEC2023-00027","3121 VENUS LN, NORTH FORT MYERS FL 33903","replace package unit","Closed-CC Issued","0","ePlan",
"ROF2023-00164","3476 SABAL SPRINGS BLVD, NORTH FORT MYERS FL 33917","Install New Shingle Roof 28 Squares","Closed-CC Issued","0","ePlan",
"ROF2023-00163","6767 DANAH CT, FORT MYERS FL 33908","Roof Repair","Closed-CC Issued","0","ePlan",
"RES2023-00070","7822 EBSON DR, NORTH FORT MYERS FL 33917","12X20 shed","Closed-CO Issued","1","ePlan",
"DEM2023-00025","13641 NIGHTBIRD DR, FORT MYERS FL 33908","Demolish residence including attached shed and attached carport/lanai","Closed-Withdrawn","0","ePlan",
"ROF2023-00162","10200 PINE LAKES BLVD, NORTH FORT MYERS FL 33903","Therasa Sartschev is the Owner name. This is re-roof for damages of Hurricane Ian made.","Closed-Withdrawn","0","ePlan",
"RES2023-00069","13265 MARQUETTE BLVD, FORT MYERS FL 33905","Fix Ian damage, drywall, floors, doors,","Closed-Voided","1","Paper Submittal",
"TMP2023-00009","3084 EIGHTH AVE, SAINT JAMES CITY FL 33956","Temporary housing permit for placing an RV during reconstruction aft Ian","Permit Issued","0","Paper Submittal",
"ROF2023-00161","2627 BRIDGEVIEW ST, MATLACHA FL 33993","reroof due to hurricane","Closed-CC Issued","0","ePlan",
"RES2023-00068","8700 BANYAN BAY BLVD, FORT MYERS FL 33908","Interior Remodel","Closed-CC Issued","0","ePlan",
"DEM2023-00024","2952 EIGHTH AVE, SAINT JAMES CITY FL 33956","DEMO OF ENTIRE HOME","Closed-CC Issued","0","Paper Submittal",
"TMP2023-00008","76 CORTEZ WAY, FORT MYERS BEACH FL 33931","Temporary Housing RV","Ready","0","ePlan",
"ROF2023-00160","6325 PARK RD, FORT MYERS FL 33908","Re-roof due to hurricane damage. Remove and install 29 sq of Tamko shingles and IWS","Closed-CC Issued","0","ePlan",
"ROF2023-00159","3828 GOLF CART DR, NORTH FORT MYERS FL 33917","R/R Roof Shingle roofAT: 3828 Golf Cart Dr NFM, FL 33917","Closed-CC Issued","0","ePlan",
"MEC2023-00026","9096 PALM ISLAND CIR, NORTH FORT MYERS FL 33903","replace split system","Closed-CC Issued","0","ePlan",
"PLU2023-00007","203 KINGSTON DR, FORT MYERS FL 33905","Remodel home after water damage","Closed-Voided","0","ePlan",
"OCC2023-00003","16601 OLD US 41, FORT MYERS FL 33912","Roofing company - storage and office not open to public employees only","Closed-Cert of Use Issued","0","Paper Submittal",
"RES2023-00067","2806 43RD ST SW, LEHIGH ACRES FL 33976","New SFR","Closed-CO Issued","29","ePlan",
"DEM2023-00023","11210 BAYSIDE LN, FORT MYERS BEACH FL 33931","demolish and haul away the entire hurricane ian damaged mobile home","Closed-CC Issued","0","ePlan",
"ROF2023-00158","10110 FOREST RIVER LN, FORT MYERS FL 33908","Remove existing shingle roof and replace with new shingle roof","Closed-CC Issued","0","ePlan",
"ROF2023-00157","4892 GULFGATE LN, SAINT JAMES CITY FL 33956","Install new shingle roof system on 21 sq","Closed-CC Issued","0","ePlan",
"PLU2023-00006","823 PEACEFUL DR, NORTH FORT MYERS FL 33917","Whole House Re-pipe, replace 2 shower valves; replace 30 gallon electric water heater, like for like, same location, no electric","Permit Expired","0","ePlan",
"RES2023-00066","2247 DATE ST, SAINT JAMES CITY FL 33956","Replace vinyl siding with Hardie Board siding","Closed-Voided","1","ePlan",
"OPN2023-00023","4980 DOCKSIDE DR, 202, FORT MYERS FL 33919","Install 4 impact sliding glass doors sz/sz and 9 impact windows sz/sz","Closed-CC Issued","0","ePlan",
"ROF2023-00156","15761 NEW HAMPSHIRE CT, FORT MYERS FL 33908","TILE TEAR OFF AND RE-ROOF WITH SS METAL.  MODIFIED FLAT ROOF OVER WITH SINGLE-PLY TPO.","Closed-CC Issued","0","ePlan",
"ROF2023-00155","804 MARCH ST, NORTH FORT MYERS FL 33903","Re-Roof Shingle - VIO2022-03527","Closed-Withdrawn","1","Paper Submittal",
"DEM2023-00022","3676 TANGERINE DR, SAINT JAMES CITY FL 33956","Demolish and haul away Hurricane Ian damaged house","Closed-CC Issued","0","ePlan",
"ROF2023-00154","4436 N GULF CIR, NORTH FORT MYERS FL 33903","Reroof house from Damages of Hurricane Ian","Closed-CC Issued","0","ePlan",
"RES2023-00065","2607 39TH ST SW, LEHIGH ACRES FL 33976","New SFR","Closed-CO Issued","29","ePlan",
"RES2023-00064","203 KINGSTON DR, FORT MYERS FL 33905","Need to rebuild home after hurricane damage including exterior and interior walls flooring, drying wall.","Closed-Voided","1","ePlan",
"ROF2023-00153","455 JACARAMBA CT, NORTH FORT MYERS FL 33917","Shingle roof replacement","Closed-CC Issued","0","ePlan",
"ROF2023-00152","117 COLUMBUS AVE, LEHIGH ACRES FL 33936","Reroofing of property, SFR, like to like","Closed-CC Issued","0","ePlan",
"PLU2023-00005","9514 ROYALE DR, FORT MYERS FL 33905","Replace all existing hot and cold water lines in through fixtures.","Closed-CC Issued","0","ePlan",
"ROF2023-00151","14777 OSPREY POINT DR, FORT MYERS FL 33908","Remove existing tile roof and underlayment. Inspect and Re-Nail Decking. Install Polyglas TU 21-0602.14Boral Roof Tiles 18-0502.03","Closed-CC Issued","0","ePlan",
"COM2023-00057","203 KINGSTON DR, FORT MYERS FL 33905","We need to repair the home at 203 Kingston Dr Fort Myers, FL 33905 from the damage done from Hurricane Ian including structural damage of replacing exterior and interior walls. Counter Tops, Windows, Electrical, Flooring. Dry Wall,","Closed-Withdrawn","0","ePlan",
"RES2023-00063","2204 MCARTHUR AVE, ALVA FL 33920","Detached Garage","Ready-Documents Required","0","Paper Submittal",
"COM2023-00056","15466 ADMIRALTY CIR, 3, NORTH FORT MYERS FL 33917","Storm Repair - Like-for-like remodel. Baseboards, door trim, shower tile, cabinets, countertops","Closed-CC Issued","0","ePlan",
"RES2023-00062","11290 LONGWATER CHASE CT, FORT MYERS FL 33908","****VOID****removing an existing 250 and installing a buried 1000 ag/ug  gallon tank","Closed-Voided","0","ePlan",
"ELE2023-00037","13650 BEN C PRATT SIX MILE CYPRESS PKWY, FORT MYERS FL 33912","replacing 11 devices, adding 5 new devices and cables all under 24 volts inside of the Bank of America","Closed-CC Issued","0","ePlan",
"ROF2023-00150","5564 BENTON ST, LEHIGH ACRES FL 33971","REROOF","Closed-CC Issued","0","Paper Submittal",
"MEC2023-00025","1515 WILLARD AVE, LEHIGH ACRES FL 33972","replace split system","Closed-CC Issued","0","ePlan",
"DEM2023-00021","14100 S TAMIAMI TRL, FORT MYERS FL 33912","DEMOLITION OF OLD SALES CENTER - ASPHALT & CONCRETE TO REMAIN","Closed-CC Issued","0","ePlan",
"ELE2023-00036","18901 SANDRINE DR, BLDG 67, FORT MYERS FL 33967","Structured Cabling","Closed-CC Issued","10","ePlan",
"ROF2023-00149","6046 TIERRA ENTRADA, NORTH FORT MY ERS FL 33903","SHINGLE TO SHINGLE REROOF WITH TEAR OFF","Closed-CC Issued","0","ePlan",
"ROF2023-00148","1533 HIGHTOWER AVE S, LEHIGH ACRES FL 33973","Re-Roof","Closed-CC Issued","0","ePlan",
"DEM2023-00020","14101 S TAMIAMI TRL, FORT MYERS FL 33912","DEMOLITION OF DAMAGED SHOP GARAGE","Closed-CC Issued","0","ePlan",
"ELE2023-00035","18911 SANDRINE DR, BLDG 66, FORT MYERS FL 33967","Structured Cabling","Closed-CC Issued","10","ePlan",
"ROF2023-00147","2518 11TH ST SW, LEHIGH ACRES FL 33976","Re-Roof due to Hurricane Ian","Permit Expired","0","Paper Submittal",
"RES2023-00061","16860 WAYZATA CT, NORTH FORT MYERS FL 33917","INTERIOR REMODEL DUE TO HURRICANE DAMAGE","Inspections Ongoing","3","Paper Submittal",
"ELE2023-00034","18921 SANDRINE DR, BLDG 65, FORT MYERS FL 33967","Structured Cabling","Closed-CC Issued","9","ePlan",
"ROF2023-00146","2028 S OLGA DR, FORT MYERS FL 33905","Tear Off & Reroof Shingle","Closed-CC Issued","0","ePlan",
"RES2023-00060","16723 BOBCAT DR, FORT MYERS FL 33908","Remove and replace flooring, Drywall, Windows, electrical receptacles, kitchen cabinet, garage doors, Hot water heater. interior doors and sliding Glass doors.Remove and replace bathroom cabinets, shower pans and tiles in 2 1/2 bathrooms","Waiting on Applicant","1","ePlan",
"ROF2023-00145","3343 RAINBOW LN, NORTH FORT MYERS FL 33903","tear off existing roofinstall ht smooth underlayment install new gulgpbr metal roof metal/metalM/H ONLY","Closed-CC Issued","0","ePlan",
"RES2023-00059","14550 OCEAN BLUFF DR, FORT MYERS FL 33908","Replace Screen Enclosure","Closed-CO Issued","0","ePlan",
"ROF2023-00144","19252 POTOMAC CIR, NORTH FORT MYERS FL 33903","re roof tear off existing shingles and install new single roofInspections Done By Private Provider – Beryl Project Engineering*","Permit Expired","0","ePlan",
"ELE2023-00033","18940 SANDRINE DR, BLDG 64, FORT MYERS FL 33967","Structured Cabling","Closed-CC Issued","10","ePlan",
"RES2023-00058","788 PANCHO LN, FORT MYERS FL 33908","HURRICANE IAN - INTERIOR REMODEL - PLUMBING PIPES - INSULATION - DRYWALL - CABINETS - FLOORING","Closed-CC Issued","2","Paper Submittal",
"ELE2023-00032","18930 SANDRINE DR, BLDG 63, FORT MYERS FL 33967","Structured Cabling","Closed-CC Issued","9","ePlan",
"DEM2023-00019","2223 CARLISLE LN, NORTH FORT MYERS FL 33917","Demo permit to clear out old destroyed mobile home","Closed-CC Issued","0","ePlan",
"TMP2023-00007","2952 EIGHTH AVE, SAINT JAMES CITY FL 33956","Temporary RV due to Ian","Permit Issued","0","Paper Submittal",
"ELE2023-00031","18920 SANDRINE DR, BLDG 62, FORT MYERS FL 33967","Structured Cabling","Closed-CC Issued","8","ePlan",
"ROF2023-00143","1416 CAYWOOD CIR S, LEHIGH ACRES FL 33936","Residential shingle tear-off and reshingle","Closed-CC Issued","0","ePlan",
"RES2023-00057","1003 CHEYENNE TRL, FORT MYERS BEACH FL 33931","Interior remodel","Closed-CC Issued","1","ePlan",
"ELE2023-00030","18910 SANDRINE DR, BLDG 61, FORT MYERS FL 33967","Structured Cabling","Closed-CC Issued","10","ePlan",
"FIR2023-00009","18401 PALM BEACH BLVD, ALVA FL 33920","FIRE ALARM INSTALL AND MONITORING","Closed-CC Issued","7","ePlan",
"ROF2023-00142","910 GREENWOOD AVE, LEHIGH ACRES FL 33972","Remove and replace asphalt shingles","Closed-CC Issued","0","ePlan",
"RES2023-00056","16986 TIMBERLAKES DR, FORT MYERS FL 33908","Remodel due to Hurricane Ian","Closed-CC Issued","0","Paper Submittal",
"ELE2023-00029","18900 SANDRINE DR, BLDG 60, FORT MYERS FL 33967","Structured Cabling","Closed-CC Issued","10","ePlan",
"SOL2023-00007","2251 SUNSET TRL, ALVA FL 33920","Installation of a roof mounted PV system.","Closed-CC Issued","0","ePlan",
"ROF2023-00141","2403 NATURE POINTE LOOP, FORT MYERS FL 33905","Roof Replacement","Closed-CC Issued","0","ePlan",
"ELE2023-00028","9960 PORTOFINO VINEYARDS CIR, BLDG 59, FORT MYERS FL 33967","Structured Cabling*Inspections Done By Private Provider – Nova Engineering*","Closed-CC Issued","12","ePlan",
"ROF2023-00140","18500 PALM CREEK DR, NORTH FORT MYERS FL 33917","Re-Roof","Closed-CC Issued","0","ePlan",
"RES2023-00055","13370 WHISPERING OAKS DR, FORT MYERS FL 33905","Replace Screen Enclosure","Closed-CO Issued","0","ePlan",
"ELE2023-00027","9950 PORTOFINO VINEYARDS CIR, BLDG 58, FORT MYERS FL 33967","Structured Cabling*Inspections Done By Private Provider – Nova Engineering*","Closed-CC Issued","10","ePlan",
"RES2023-00054","3705 35TH ST SW, LEHIGH ACRES FL 33976","New Construction for Approval","Closed-CO Issued","6","ePlan",
"ROF2023-00139","5558 PALM BEACH BLVD, 430, FORT MYERS FL 33905","16 SQUARE REROOF INSTALL METALNOA 2101217.02  PEEL STICKNOA 19-0814.03  METAL","Closed-CC Issued","0","ePlan",
"ROF2023-00138","2131 GORHAM AVE, FORT MYERS FL 33907","re-roof","Closed-CC Issued","0","ePlan",
"ROF2023-00137","2611 HAWKS PRESERVE DR, FORT MYERS FL 33905","Roof Replacement","Closed-CC Issued","0","ePlan",
"OPN2023-00022","9381 OLD HICKORY CIR, FORT MYERS FL 33912","Replace and Install 10 impact windows and 2 impact sliding glass doors. size to size","Closed-CC Issued","0","ePlan",
"MEC2023-00024","13561 CHINA BERRY WAY, FORT MYERS FL 33908","replace split system","Closed-CC Issued","0","ePlan",
"ELE2023-00026","9940 PORTOFINO VINEYARDS CIR, BLDG 57, FORT MYERS FL 33967","Structured Cabling*Inspections Done By Private Provider – Nova Engineering*","Closed-CC Issued","10","ePlan",
"RES2023-00053","16279 SHADOW PINE RD, NORTH FORT MYERS FL 33917","Roof Replacement","Closed-Voided","0","ePlan",
"ELE2023-00025","17980 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","Replace an existing 200amp main disconnect for an underground extended service, and upgrade grounding per current code","Closed-CC Issued","0","ePlan",
"ROF2023-00136","131 LAKESIDE CIR, NORTH FORT MYERS FL 33903","REMOVE ND ERPLACE SHINGLES HURRICANE DAMAGE","Closed-CC Issued","0","ePlan",
"DEM2023-00018","3657 OUTRIGGER LN, SAINT JAMES CITY FL 33956","DEMOLITION OF SINGLE FAMILY RESIDENCE WITH POOL","Closed-CC Issued","0","ePlan",
"FNC2023-00012","18621 WINTER HAVEN RD, FORT MYERS FL 33967","Replace fence due to hurricane IAN 5 ft chain link","Closed-CC Issued","0","ePlan",
"ROF2023-00135","6685 WAKEFIELD DR, FORT MYERS FL 33966","Re roof with asphalt shingles","Closed-CC Issued","0","ePlan",
"ROF2023-00134","190 SUN DR, NORTH FORT MYERS FL 33903","REMOVE AND REPLACE SHINGLES HURRICANE DAMAGE","Closed-CC Issued","0","ePlan",
"ROF2023-00133","2802 E 6TH ST, LEHIGH ACRES FL 33972","27 SQUARE REROOF - INSTALL METALNOA 21-1217.02  PEEL STICKNOA 19-0814.03  METAL$18200.00","Closed-CC Issued","0","ePlan",
"ROF2023-00132","8468 BARBIE LN, NORTH FORT MYERS FL 33917","New Shingle roof","Closed-Withdrawn","0","Paper Submittal",
"FIR2023-00008","16451 HEALTHPARK COMMONS DR, FORT MYERS FL 33908","Adding a wireless radio to monitor an existing FACP","Permit Expired","0","ePlan",
"ROF2023-00131","384 HORIZON DR, NORTH FORT MYERS FL 33903","REMOVE AND REPLACE SHINGLES HURRICANE DAMAGE","Closed-Withdrawn","0","ePlan",
"ROF2023-00130","3815 24TH ST W, LEHIGH ACRES FL 33971","TEAR OFF AND RE ROOF FIBERGLASS SHINGLE","Closed-CC Issued","0","ePlan",
"ROF2023-00129","2853 CLOISTER ST, NORTH FORT MYERS FL 33903","Re-roof, tear-off - Shingle","Permit Expired","0","ePlan",
"COM2023-00055","12601 KELLY SANDS WAY, 403, FORT MYERS FL 33908","Hurricane Ian Remove and install drywall, Flooring, outlets. cabinets, texture, paint, tile vanities, interior doors, trim, casing, granite, marble, interior doors, interior bifold doors and hardware","Closed-CC Issued","0","ePlan",
"ELE2023-00024","9920 PORTOFINO VINEYARDS CIR, BLDG 56, FORT MYERS FL 33967","Structure Cabling*Inspections Done By Private Provider – Nova Engineering*","Closed-CC Issued","9","ePlan",
"ROF2023-00128","18110 INTERLOCHEN LN, ALVA FL 33920","44 SQUARE REROOF - INSTALL METALNOA 21-1217.02  PEEL STICKNOA 19--814.03  METAL$28600.00","Closed-CC Issued","0","ePlan",
"COM2023-00054","16441 CORPORATE COMMERCE WAY, FORT MYERS FL 33913","Interior Remodel/Minor Exterior Work","Closed-CO Issued","4","ePlan",
"COM2023-00053","15489 ADMIRALTY CIR, 2, NORTH FORT MYERS FL 33917","Keeping same floor plan. Removing and replacing drywall as well as replacing electrical that was affected due to Hurricane Ian. Replacing new vanity in bathroom as well as converting the tub/shower to a standalone shower. Replacing new hot water heater.","Closed-CC Issued","1","ePlan",
"OPN2023-00021","14493 REFLECTION LAKES DR, FORT MYERS FL 33907","Replace and Install 11 impact windows. size to size","Closed-CC Issued","0","ePlan",
"RES2023-00052","13422 HEALD LN, 8, FORT MYERS FL 33908","Remodel due to hurricane Ian","Permit Issued","1","Paper Submittal",
"COM2023-00052","12601 KELLY SANDS WAY, 408, FORT MYERS FL 33908","Hurricane Ian Remove and install drywall, Flooring, outlets. cabinets, texture, paint, tile vanities, interior doors, trim, casing, granite, marble, interior doors, interior bifold doors and hardware","Closed-CC Issued","0","ePlan",
"ROF2023-00127","3012 5TH ST SW, LEHIGH ACRES FL 33976","Remove and replace roof after Hurricane Ian for Gayle, T.","Closed-CC Issued","0","ePlan",
"RES2023-00051","11751 ISLE OF PALMS DR, FORT MYERS BEACH FL 33931","REMODEL AND SECOND FLOOR ADDITION TO COME INTO FLOOD COMPLIANCE","Closed-CO Issued","1","ePlan",
"COM2023-00051","15481 ADMIRALTY CIR, 1, NORTH FORT MYERS FL 33917","Installing new flooring, replacing drywall and electrical that was ruined due to water damage. Installing new hot water heater, vanity in bathroom, and converting tub/shower into a stand up shower.","Closed-CC Issued","1","ePlan",
"ROF2023-00126","674 JULY CIR, NORTH FORT MYERS FL 33903","Re-roof Shingle to Shingle","Closed-CC Issued","0","ePlan",
"FNC2023-00011","3414 12TH ST W, LEHIGH ACRES FL 33971","6 foot metal fence with gates","Closed-CC Issued","0","Paper Submittal",
"ROF2023-00125","4485 LANIER CT, NORTH FORT MYERS FL 33903","RE ROOF SHINGLE TO SHINGLE 21-1209.01  &  19-1003.01","Closed-CC Issued","0","ePlan",
