"Record Number","Address","Description","Status","Related Records","Submittal Type",
"ROF2023-21137","4037 BIG PASS LN, PUNTA GORDA FL 33955","Remove hurricane damaged tile and underlayment.  Re-nail decking to code.  Install self adhered underlayment and flashing.  Install METAL tile to manufacturers specifications.","Closed-CC Issued","0","ePlan",
"ELE2023-03735","560 MONTEREY ST, NORTH FORT MYERS FL 33903","Adding power for AC","Closed-Withdrawn","0","ePlan",
"ROF2023-21136","1114 MICHAEL AVE, LEHIGH ACRES FL 33936","RE-ROOF SHINGLES HURRICANE DAMAGE","Permit Issued","0","ePlan",
"SOL2023-01130","13313 MARQUETTE BLVD, FORT MYERS FL 33905","Installation of photo voltaic solar panels on rooftop","Closed-CC Issued","0","ePlan",
"ROF2023-21135","893 IRIS DR, NORTH FORT MYERS FL 33903","Remove & replace shingle roof due to hurricane damage 17.66SQ","Closed-CC Issued","0","ePlan",
"TMP2023-01020","19681 SUMMERLIN RD, 32, FORT MYERS FL 33908","Installation of Electricity of a 50 amp and a 20 amp circuits","Closed-Voided","0","ePlan",
"ROF2023-21134","3708 4TH ST SW, LEHIGH ACRES FL 33976","Reroof metal to metal","Closed-CC Issued","0","ePlan",
"MEC2023-06248","17431 STERLING LAKE DR, FORT MYERS FL 33967","3 Ton A/C Change Out - Like For Like Equipment","Closed-CC Issued","0","ePlan",
"OPN2023-04247","12592 SHANNONDALE DR, FORT MYERS FL 33913","Size for size non-impact windows and shutters.","Closed-CC Issued","0","ePlan",
"POL2023-00933","5201 TICE ST, FORT MYERS FL 33905","New construction of commercial pool","Waiting on Applicant","0","ePlan",
"ROF2023-21133","3503 58TH ST W, LEHIGH ACRES FL 33971","Re-Roof","Closed-CC Issued","0","ePlan",
"RES2023-11438","11703 ROLLING FALLS BND, FORT MYERS FL 33913","Install screen enclosure","Closed-CO Issued","1","ePlan",
"ROF2023-21132","107 N OREGON RD, LEHIGH ACRES FL 33936","flat reroof","Closed-CC Issued","0","ePlan",
"ROF2023-21131","3751 RIVER POINT DR, FORT MYERS FL 33905","REMOVE AND REPLACE TILE ROOF","Closed-CC Issued","0","ePlan",
"ROF2023-21130","16680 BOBCAT DR, FORT MYERS FL 33908","Tile to tile RE-ROOF","Closed-CC Issued","0","ePlan",
"RES2023-11437","3427 MENORES WAY, FORT MYERS FL 33905","Install screen enclosure","Closed-CO Issued","1","ePlan",
"FNC2023-02480","708 ROMA AVE S, LEHIGH ACRES FL 33974","4 foot chainlink fence with gate","Permit Expired","0","Paper Submittal",
"ROF2023-21129","3411 24TH ST SW, LEHIGH ACRES FL 33976","RE-ROOF SHINGNLES HURRICANE DAMAGE","Closed-Withdrawn","0","ePlan",
"ROF2023-21128","16280 CUTTERS CT, FORT MYERS FL 33908","REMOVE AND REPLACE TILE ROOF","Closed-CC Issued","0","ePlan",
"MEC2023-06247","14151 DANPARK LOOP, FORT MYERS FL 33912","Change out existing 3 1/3 ton split system.","Closed-CC Issued","0","ePlan",
"ROF2023-21127","2609 24TH ST W, LEHIGH ACRES FL 33971","RE-ROOF SHINGLES HURRICANE DAMAGE","Closed-CC Issued","0","ePlan",
"ROF2023-21126","3501 14TH ST SW, LEHIGH ACRES FL 33976","Shingle to shingle reroof","Closed-CC Issued","0","ePlan",
"ROF2023-21125","12121 VIA DEL FONTANA WAY, FORT MYERS FL 33919","REMOVE AND REPLACE TILE ROOF","Closed-CC Issued","0","ePlan",
"RES2023-11436","31 TROIS CT, FORT MYERS FL 33908","Replacement Carport, Florida Room Roof and Lanai","Closed-CC Issued","0","ePlan",
"ROF2023-21124","14170 ROOF ST, FORT MYERS FL 33905","Reroofing of property, SFR, shingle to shingle","Closed-CC Issued","0","ePlan",
"RES2023-11435","19649 PANTHER ISLAND BLVD, ESTERO FL 33928","Install screen enclosure","Closed-CO Issued","1","ePlan",
"PLU2023-00659","15921 PRENTISS POINTE CIR, 102, FORT MYERS FL 33908","REPLACE EXISTING 40 GAL ELECTRIC WATER HEATER, LIKE FOR LIKE","Permit Expired","0","ePlan",
"OCC2023-00505","3448 MARINATOWN LN, NORTH FORT MYERS FL 33903","Full Service Restaurant Sun-Thurs 11am-11pm, Fri 11am-12am","Closed-Cert of Use Issued","0","Paper Submittal",
"ROF2023-21123","1415 IRONDALE ST E, LEHIGH ACRES FL 33936","Shingle to shingle reroof","Closed-CC Issued","0","ePlan",
"MEC2023-06245","631 LIONEL CT, LEHIGH ACRES FL 33972","#3 mini split","Closed-CC Issued","0","Paper Submittal",
"MEC2023-06244","7781 REFLECTION COVE DR, FORT MYERS FL 33907","REPLACE 2 TON SPLIT A/C SYSTEM, SAME FOR SAME","Closed-CC Issued","0","ePlan",
"MEC2023-06243","7781 REFLECTION COVE DR, FORT MYERS FL 33907","REPLACE 2 TON SPLIT A/C SYSTEM, SAME FOR SAME","Closed-CC Issued","0","ePlan",
"MEC2023-06242","7781 REFLECTION COVE DR, FORT MYERS FL 33907","REPLACE 2 TON SPLIT A/C SYSTEM, SAME FOR SAME","Closed-CC Issued","0","ePlan",
"RES2023-11434","806 WAGNER AVE, LEHIGH ACRES FL 33972","Single Family Residence","Waiting on Applicant","1","ePlan",
"ROF2023-21122","9150 CHERRY HILL CT, FORT MYERS FL 33908","REMOVE AND REPLACE TILE ROOF","Closed-CC Issued","0","ePlan",
"RES2023-11433","11691 ISLE OF PALMS DR, FORT MYERS BEACH FL 33931","Drywall replacement  below 6'","Closed-CC Issued","0","ePlan",
"ROF2023-21121","3210 15TH ST SW, LEHIGH ACRES FL 33976","Remove existing shingles and replace with multi ribbed metal","Closed-CC Issued","0","ePlan",
"MEC2023-06241","7781 REFLECTION COVE DR, FORT MYERS FL 33907","REPLACE 2 TON SPLIT A/C SYSTEM SAME FOR SAME","Closed-CC Issued","0","ePlan",
"RES2023-11432","1124 CALMAR AVE, LEHIGH ACRES FL 33971","Construction of a new Single Family Residence","Closed-CO Issued","2","ePlan",
"MEC2023-06240","7781 REFLECTION COVE DR, FORT MYERS FL 33907","REPLACE 2 TON SPLIT A/C SYSTEM, SAME FOR SAME","Closed-CC Issued","0","ePlan",
"RES2023-11431","11347 CANOPY LOOP, FORT MYERS FL 33913","Screen Pool enclosure on existing concrete deck (Pool permit POL2023-00701)","Closed-CO Issued","1","ePlan",
"MEC2023-06239","7781 REFLECTION COVE DR, FORT MYERS FL 33907","REPLACE 2 TON SPLIT SYSTEM, SAME FOR SAME","Closed-CC Issued","0","ePlan",
"ELE2023-03734","579 HOGAN DR, NORTH FORT MYERS FL 33903","CHANGE OUT 150 AMP HOUSE PANEL.","Closed-CC Issued","0","ePlan",
"RES2023-11430","19706 DEMING LN, ESTERO FL 33928","Install screen enclosure","Closed-CO Issued","1","ePlan",
"MEC2023-06238","14801 PARK LAKE DR, 308, FORT MYERS FL 33919","Replaceing HVAC System Payne 2.5 Ton/ 16 Seer/ 5 KW","Closed-CC Issued","0","ePlan",
"FIR2023-01812","8819 PIGEON KY, FORT MYERS FL 33908","Natural Gas to (5) Outlets- Waterheater, Dryer, Range, Future BBQ, Future Poolheater","Closed-CC Issued","2","ePlan",
"MEC2023-06237","1439 MEDOC LN, FORT MYERS FL 33919","Replace air handler and condenser.","Permit Expired","0","ePlan",
"MEC2023-06236","1707 MAPLE DR, FORT MYERS FL 33907","REPLACE A/C","Closed-CC Issued","0","Paper Submittal",
"MEC2023-06235","55 ULATA CT, FORT MYERS FL 33908","INSTALL 3.5 TON 10 KW 13.4 SEER PKG REPLACEMENT","Closed-CC Issued","0","ePlan",
"ROF2023-21120","4109 22ND ST SW, LEHIGH ACRES FL 33976","Remove existing roofing material and replace with new shingles.","Closed-CC Issued","0","ePlan",
"POL2023-00932","16107 COCO HAMMOCK WAY, FORT MYERS FL 33908","NEW POOL, SANDSET PAVER DECK, NITCHLESS LED LIGHT, FOOTER, SCREEN ENCLOSURE BY OTHERS","Closed-CC Issued","1","ePlan",
"OPN2023-04246","3071 KING TARPON DR, PUNTA GORDA FL 33955","Installing 2 accordian shutter and 3 hurricane screen","Closed-CC Issued","0","ePlan",
"FNC2023-02479","321 RUSHMORE AVE N, LEHIGH ACRES FL 33936","6 foot metal privacy fence with gates","Closed-CC Issued","0","Paper Submittal",
"ELE2023-03733","1965 SEVEN LAKES BLVD, FORT MYERS FL 33907","Replace underground conduit and service feeders for meter KEL6602 Reground to current code","Closed-CC Issued","0","ePlan",
"RES2023-11429","20956 SKYLER DR, NORTH FORT MYERS FL 33917","replacement enclosure on existing slab","Closed-CC Issued","0","ePlan",
"OPN2023-04245","1109 CHAPLIN AVE, LEHIGH ACRES FL 33971","Replacing 1 SXS Therma Tru Dbl Impact Door FL20468.3Replacing 2 SXS Horizontal Roller Impact Windows FL15970.1Replacing 2 SXS Single Hung Impact Windows FL14604.5  ***Inspections Done By Private Provider-Innovative Construction Inspection, Inc***","Closed-Withdrawn","0","ePlan",
"MEC2023-06234","9880 LAKETREE CT, FORT MYERS FL 33967","CHANGE OUT 3.5 TON 15.5 SEER 10 KW SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"MEC2023-06233","7800 COLLEGE PKWY, FORT MYERS FL 33907","Hood Replacement","Closed-CC Issued","0","ePlan",
"ELE2023-03732","17038 ASHCOMB WAY, ESTERO FL 33928","200 AMP Automatic Transfer Switch with Power Management- Control Modules for 240 circuits- 26-2 Battery","Closed-CC Issued","1","ePlan",
"RES2023-11428","3125 23RD ST SW, LEHIGH ACRES FL 33976","new single family residence","Closed-CO Issued","1","ePlan",
"PLU2023-00658","12640 EQUESTRIAN CIR, 1906, FORT MYERS FL 33907","38 GALLON RHEEM WATER HEATER CHANGE OUT, LIKE FOR LIKE REPLACEMENT.","Closed-CC Issued","0","ePlan",
"FIR2023-01811","17038 ASHCOMB WAY, ESTERO FL 33928","install  500 gallon propane tank  to generator.","Closed-CC Issued","1","ePlan",
"FIR2023-01810","13626 EDGEWATER TRACE DR, FORT MYERS FL 33905","EXTEND GALV GAS LINE LESS THAN 10' FROM NATURAL GAS METER TO NEW GENERATOR","Closed-CC Issued","0","ePlan",
"ROF2023-21119","1244 ERMINE ST E, LEHIGH ACRES FL 33974","Shingle re-roof","Closed-CC Issued","0","ePlan",
"ROF2023-21118","16473 EDGEMONT DR, FORT MYERS FL 33908","Tile Roof Replacement  ***Inspections Done By Private Provider-Skyetec Engineering Services ***","Closed-CC Issued","0","ePlan",
"FIR2023-01809","7760 CYPRESS WALK DR, FORT MYERS FL 33966","- 15' of galvanized gas lines to (1) Generator- 1 regulator (Second Stage) - 1 Shut off valve- Gas connection to generator","Closed-CC Issued","1","ePlan",
"OPN2023-04244","15036 LIGUSTRUM LN, ALVA FL 33920","Installing 3 accordian shutter and 1 hurricane screen","Closed-CC Issued","0","ePlan",
"RES2023-11427","129 TORCH LN, NORTH FORT MYERS FL 33917","Screen Room Replacement","Waiting on Applicant","0","ePlan",
"FIR2023-01808","18862 WILDBLUE BLVD, FORT MYERS FL 33913","EXTEND GAS LINE LESS THAN 10' OF GALV PIPE FROM NATURAL GAS METER TO NEW GENERATOR","Closed-CC Issued","0","ePlan",
"FNC2023-02478","14242 OVIEDO PL, FORT MYERS FL 33905","INSTALL 40' OF 6' HIGH WHITE VINYL PRIVACY FENCE W/GATE.","Closed-CC Issued","0","ePlan",
"ELE2023-03731","7760 CYPRESS WALK DR, FORT MYERS FL 33966","- 200 AMP Automatic Transfer Switch- Control Modules for 220 circuits- 26-2 Battery","Closed-CC Issued","1","ePlan",
"ELE2023-03730","15470 ADMIRALTY CIR, 1, NORTH FORT MYERS FL 33917","(1) 50 Amp 10-Circuit Manual Transfer Switch for use with portable generators or inverters with a maximum 50AMP Rating","Closed-CC Issued","0","ePlan",
"FNC2023-02477","4811 4TH ST W, LEHIGH ACRES FL 33971","6' solid PVC with gates; 6' Chain link with no gates","Permit Expired","0","Paper Submittal",
"ELE2023-03729","2951 NORTH RD, NORTH FORT MYERS FL 33917","- 200 AMP Automatic Transfer Switch with Power Management- Control Modules for 240 circuits- 26-2 Battery","Closed-CC Issued","1","ePlan",
"RES2023-11426","2126 WOODLAND BLVD, FORT MYERS FL 33907","Exterior Remodel-window Replacement and Stucco","Closed-CC Issued","0","ePlan",
"DSH2023-00510","979 AQUA LN, FORT MYERS FL 33919","Replace decking and one piling","Waiting on Applicant","0","Paper Submittal",
"ROF2023-21117","16725 WELLINGTON LAKES CIR, FORT MYERS FL 33908","Shingle roof replacement","Closed-CC Issued","0","ePlan",
"FIR2023-01807","2951 NORTH RD, NORTH FORT MYERS FL 33917","(1) 500 gallon propane tank with Cathodic Protection1 Set of regulators (1st and 2nd Stage)- 1 Shut off valve- 35' of 3/4"" LP Poly Line from tank to generator.","Closed-CC Issued","1","ePlan",
"OPN2023-04243","14050 EAGLE RIDGE LAKES DR, 202, FORT MYERS FL 33912","Remove & Replace Size for Size 6 Windows with Impact Product","Closed-CC Issued","0","ePlan",
"OPN2023-04242","12484 GREEN STONE CT, FORT MYERS FL 33913","REPLACING 6 WINDOWS W/IMPACT SIZE FOR SIZE","Closed-CC Issued","0","ePlan",
"OPN2023-04241","9517 ROUNDSTONE CIR, FORT MYERS FL 33967","REPLACING 10 WINDOWS W/IMPACT SIZE FOR SIZE","Closed-CC Issued","0","ePlan",
"ROF2023-21116","27 ALABAMA RD N, LEHIGH ACRES FL 33936","RE-ROOF SHINGLES HURRICANE DAMAGE","Closed-CC Issued","0","ePlan",
"MEC2023-06232","59 TANGERINE CT, LEHIGH ACRES FL 33936","AC change out like for like","Closed-CC Issued","0","ePlan",
"MEC2023-06231","18311 VERONA LAGO DR, MIROMAR LAKES FL 33913","ac changeout","Closed-CC Issued","0","ePlan",
"MEC2023-06230","1630 MANSVILLE TER, NORTH FORT MYERS FL 33903","HVAC change out like for like to a 3 ton 15.2 seer2 Ruud straight cool split system with 10Kw heat and NO duct work.","Closed-CC Issued","0","ePlan",
"MEC2023-06229","12350 OLD RODEO DR, ALVA FL 33920","A/C CHANGEOUT - SPLIT SYSTEM - LIKE FOR LIKE","Permit Expired","0","ePlan",
"COM2023-02298","16260 KELLY COVE DR, FORT MYERS FL 33908","We are removing and installing a new truss and gable wall.","Closed-CC Issued","0","ePlan",
"MEC2023-06228","13321 MEDINAH CIR W, 6, FORT MYERS FL 33907","AC CHANGEOUT 2.5 TON SPLIT SYSTEM LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"MEC2023-06227","11990 STATE ROAD 82, FORT MYERS FL 33913","A/C CHANGE OUT - SPLIT SYSTEM - LIKE FOR LIKE","Closed-Withdrawn","0","ePlan",
"MEC2023-06226","4304 BAYSIDE VILLAS, CAPTIVA FL 33924","A/C CHANGE OUT - SPLIT SYSTEM - LIKE FOR LIKE","Permit Expired","0","ePlan",
"MEC2023-06225","14704 OLDE MILLPOND CT, FORT MYERS FL 33908","AC CHANGE OUT","Closed-CC Issued","0","ePlan",
"MEC2023-06224","341 GRANT BLVD, LEHIGH ACRES FL 33974","2 Ton HVAC Replacement","Closed-CC Issued","0","ePlan",
"MEC2023-06223","3015 67TH ST W, LEHIGH ACRES FL 33971","A/C CHANGE OUT SPLIT SYSTEM - LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"RES2023-11425","2862 INDIANWOOD DR, NORTH FORT MYERS FL 33917","replace carport top","Permit Expired","0","ePlan",
"MEC2023-06222","15961 OLD OLGA RD, ALVA FL 33920","A/C CHANGEOUT - SPLIT SYSTEM - LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"FNC2023-02476","2905 34TH ST W, LEHIGH ACRES FL 33971","6 foot metal privacy fence with gates","Closed-CC Issued","0","Paper Submittal",
"POL2023-00931","15831 QUAIL TRL, FORT MYERS FL 33912","Inground Pool, Paver Deck with fence","Closed-CC Issued","1","ePlan",
"SOL2023-01129","18182 DYKES RD, ESTERO FL 33928","Installation of PV solar panels on rooftop (ADD-ON)","Closed-Voided","0","ePlan",
"OPN2023-04240","17249 MEADOW LAKE CIR, FORT MYERS FL 33967","REPLACING 13 SIZE FOR SIZE WINDOWS","Closed-CC Issued","0","ePlan",
"OPN2023-04239","113 KINGFISHER DR, UPPER CAPTIVA FL NA","IMPACT  WINDOWS AND DOORS","Closed-CC Issued","0","ePlan",
"RES2023-11424","4767 JORDAN AVE S, LEHIGH ACRES FL 33973","Corner Duplex - Mono","Closed-CO Issued","2","ePlan",
"OPN2023-04238","19343 AMELIA RD, NORTH FORT MYERS FL 33903","Remove & Replace Size for Size 7 Windows with Non-Impact Product","Closed-CC Issued","0","ePlan",
"OPN2023-04237","208 PUNTA ALTA CT, LEHIGH ACRES FL 33936","7X Impact Windows (SIZE FOR SiZE)","Closed-CC Issued","0","ePlan",
"RES2023-11423","2228 WILSON RD, LEHIGH ACRES FL 33973","Corner Duplex - StemWall","Closed-CO Issued","2","ePlan",
"MEC2023-06221","8791 LITTLETON RD, SWG, NORTH FORT MYERS FL 33903","CHANGE OUT 2 TON 14 SEER 10 KW PACKAGE UNIT - PHYSICAL ADDRESS IS 15 SERENDIPITY BLVD","Closed-CC Issued","0","ePlan",
"PLU2023-00529-R01","18362 OSTEGO DR, FORT MYERS FL 33967","RE-DRAIN ONE BATH UP TO 4 FIXTURES TO MAIN LINE UP TO CODE, RE-PIPED ENTIRE MOBILE HOME IN PEX PIPING UP TO 11 FIXTURES","Closed-Revision Approved","1","ePlan",
"ELE2023-03728","4666 DEL RIO LN, BONITA SPRINGS FL 34134","Install 26KW Generac Generator","Closed-CC Issued","0","ePlan",
"RES2023-11422","7075 SPOTTED FAWN CT, FORT MYERS FL 33908","Aluminum Awning Structure  ***Plan Review & Inspections Done By Private Provider-Universal Engineering***","Closed-CC Issued","1","ePlan",
"OPN2023-04236","8685 MANDERSTON CT, FORT MYERS FL 33912","Replace 4 Impact Windows size for size","Closed-CC Issued","0","ePlan",
"OPN2023-04235","20857 WHEELOCK DR, NORTH FORT MYERS FL 33917","Remove & Replace Size for Size 9 Windows, 8 with Non-Impact Product with Shutters Permit RES2003-11721 & 1 with Impact Product","Closed-CC Issued","0","ePlan",
"RES2023-11421","17496 AQUILA CT, FORT MYERS FL 33913","Pool Enclosure  ***Revision*** design change to include picture window","Closed-CO Issued","2","ePlan",
"ROF2023-21115","9120 BUTTERCUP CT, FORT MYERS FL 33919","Shingle + flat reroof + replace one skylight","Closed-CC Issued","0","ePlan",
"ELE2023-03727","10660 GOLDEN JOURNEY RD, FORT MYERS FL 33908","setting of multiple mobile homes for fema project at 10660 golden journey rd fort myerstransformer P11- A21, A23, A25, A27","Closed-CC Issued","0","ePlan",
"ELE2023-03726","10660 GOLDEN JOURNEY RD, FORT MYERS FL 33908","setting of multiple mobile homes for fema project at 10660 golden journey rd fort myerstransformer P12- A13, A15, A17, A19","Closed-CC Issued","0","ePlan",
"ELE2023-03725","10660 GOLDEN JOURNEY RD, FORT MYERS FL 33908","setting of multiple mobile homes for fema project at 10660 golden journey rd fort myerstransformer P13- A7,A9,A11","Closed-CC Issued","0","ePlan",
"RES2022-14094-R01","164 CORAL DR, FORT MYERS FL 33905","CHANGE OUT 7 WINDOWS - 1 DOOR - ALL NON IMPACT - INSTALL 8 SHUTTERS","Closed-Revision Approved","2","ePlan",
"ELE2023-03724","10660 GOLDEN JOURNEY RD, FORT MYERS FL 33908","setting of multiple mobile homes for fema project at 10660 golden journey rd fort myerstransformer P14- A1, A3, A5","Closed-CC Issued","0","ePlan",
"ELE2023-03723","10660 GOLDEN JOURNEY RD, FORT MYERS FL 33908","setting of multiple mobile homes for fema project at 10660 golden journey rd fort myerstransformer P8- B25, A26","Closed-CC Issued","0","ePlan",
"ELE2023-03722","10660 GOLDEN JOURNEY RD, FORT MYERS FL 33908","setting of multiple mobile homes for fema project at 10660 golden journey rd fort myerstransformer P7- B21, B23, A22, A24","Closed-CC Issued","0","ePlan",
"ELE2023-03721","10660 GOLDEN JOURNEY RD, FORT MYERS FL 33908","setting of multiple mobile homes for fema project at 10660 golden journey rd fort myerstransformer P6-B17,B19, A18, A20","Closed-CC Issued","0","ePlan",
"ELE2023-03720","10660 GOLDEN JOURNEY RD, FORT MYERS FL 33908","setting of multiple mobile homes for fema project at 10660 golden journey rd fort myerstransformer P5- A14,A16, B13,B15","Closed-CC Issued","0","ePlan",
"ELE2023-03719","10660 GOLDEN JOURNEY RD, FORT MYERS FL 33908","setting of multiple mobile homes for fema project at 10660 golden journey rd fort myerstransformer p4- B9, B11, A10, A12","Closed-CC Issued","0","ePlan",
"RES2022-12370-R03","20731 COPPERHEAD DR, LEHIGH ACRES FL 33936","Revised energy calculations and NOA's showing roof type is shingle","Closed-Voided","5","ePlan",
"ELE2023-03718","10660 GOLDEN JOURNEY RD, FORT MYERS FL 33908","setting of multiple mobile homes for fema project at 10660 golden journey rd fort myerstransformer P3-B5, B7, A6, A8","Closed-CC Issued","0","ePlan",
"RES2022-11835-R01","888 WINWOOD CIR, FORT MYERS FL 33913","Windows being installed are impact","Closed-Revision Approved","3","ePlan",
"ELE2023-03717","10660 GOLDEN JOURNEY RD, FORT MYERS FL 33908","setting of multiple mobile homes for fema project at 10660 golden journey rd fort myerstransformer P2- B1, B3, A2, A4","Closed-CC Issued","0","ePlan",
"RES2022-11826-R01","862 WINWOOD CIR, FORT MYERS FL 33913","Windows installed are impact","Closed-Revision Approved","3","ePlan",
"ELE2023-03716","10660 GOLDEN JOURNEY RD, FORT MYERS FL 33908","setting of multiple mobile homes for fema project at 10660 golden journey rd fort myerstransformer P18- B26,B28, B30","Closed-CC Issued","0","ePlan",
"RES2022-11822-R01","861 YELLOWBIRD DR, FORT MYERS FL 33913","Windows being installed are impact","Closed-Revision Approved","3","ePlan",
"ELE2023-03715","10660 GOLDEN JOURNEY RD, FORT MYERS FL 33908","setting of multiple mobile homes for fema project at 10660 golden journey rd fort myerstransformer P19- B18, B20, B22, B24","Closed-CC Issued","0","ePlan",
"RES2022-11818-R01","857 YELLOWBIRD DR, FORT MYERS FL 33913","Windows installed are impact","Closed-Revision Approved","3","ePlan",
"ELE2023-03714","10660 GOLDEN JOURNEY RD, FORT MYERS FL 33908","setting of multiple mobile homes for fema project at 10660 golden journey rd fort myerstransformer P20-B10, B12, B14, B16","Closed-CC Issued","0","ePlan",
"RES2022-11811-R01","878 WINWOOD CIR, FORT MYERS FL 33913","Windows installed are impact","Closed-Revision Approved","4","ePlan",
"ELE2023-03713","10660 GOLDEN JOURNEY RD, FORT MYERS FL 33908","setting of multiple mobile homes for fema project at 10660 golden journey rd fort myerstransformer p21-units b2,b4,b6,b8","Closed-CC Issued","0","ePlan",
"RES2022-11805-R01","861 WINWOOD CIR, FORT MYERS FL 33913","Windows installed are impact","Closed-Revision Approved","4","ePlan",
"RES2022-09788-R01","2437 FLORA AVE, FORT MYERS FL 33907","Replace header above proposed slider, and fill in old slider location with concrete block","Closed-Revision Approved","1","ePlan",
"COM2022-01106-R01","11791 VENETIAN LAGOON DR, BLDG 5, FORT MYERS FL 33913","Foundation revision","Closed-Revision Approved","2","ePlan",
"COM2022-01105-R01","11791 VENETIAN LAGOON DR, BLDG 5, FORT MYERS FL 33913","Foundation revision","Closed-Revision Approved","2","ePlan",
"COM2022-01001-R02","9455 OLD LUCKETT DR, FORT MYERS FL 33905","Changes to the auxiliary building, structural changes","Waiting on Applicant","12","ePlan",
"ROF2023-21114","14893 MAHOE CT, FORT MYERS FL 33908","Roof Replacement","Closed-CC Issued","0","ePlan",
"ROF2023-21113","210 GROUND DOVE CIR, LEHIGH ACRES FL 33936","Re-roof Single Family Home with Asphalt shingles. Remove shingles, Install shingles. Pitch 4:12 31 Squares.","Closed-CC Issued","0","ePlan",
"COM2023-02297","17451 BLUEBERRY HILL DR, B, FORT MYERS FL 33908","Replace interior finishes due to flood damage. No structural work. Scope of work Includes: - Install rigid insulation and new drywall - Replace interior doors - Replace aluminum windows and SGD (like for like, no modifications) - Cement board and wall tile on tub& shower - Install Mud base - Paint walls","Closed-CC Issued","0","ePlan",
"COM2023-02296","6324 SUGAR BUSH LN, C, FORT MYERS FL 33908","Replace interior finishes due to flood damage. No structural work.","Closed-CC Issued","1","ePlan",
"COM2023-02295","17455 BLUEBERRY HILL DR, B, FORT MYERS FL 33908","Replace interior finishes due to flood damage. No structural work. Scope of work Includes: - Install rigid insulation and new drywall - Replace interior doors - Replace aluminum windows and SGD (like for like, no modifications) - Cement board and wall tile on tub& shower - Install Mud base - Paint walls","Closed-CC Issued","0","ePlan",
"ROF2023-21112","3913 23RD ST SW, LEHIGH ACRES FL 33976","Tear off shingle, architectural shingles back on.","Closed-Voided","0","ePlan",
"COM2023-02294","17452 WOODLAND TRACE DR, D, FORT MYERS FL 33908","Interior remodel due to hurricane damage.","Closed-CC Issued","0","ePlan",
"ROF2023-21111","3302 8TH ST SW, LEHIGH ACRES FL 33976","Shingle to Shingle ReroofOwner includes Jovanka Domaso","Closed-CC Issued","0","ePlan",
"FNC2023-02475","3109 29TH ST SW, LEHIGH ACRES FL 33976","Installation of a standard dog ear style wood privacy fence along the property line.","Closed-CC Issued","0","ePlan",
"RES2023-11420","3004 36TH ST W, LEHIGH ACRES FL 33971","Residential New Construction","Closed-CO Issued","2","ePlan",
"ROF2023-21110","3301 2ND ST SW, LEHIGH ACRES FL 33976","METAL ROOF OVER EXISTING SHINGLES WITH 1x4 PURLINS","Closed-CC Issued","0","ePlan",
"ROF2023-21109","24 HIGHLAND AVE, LEHIGH ACRES FL 33936","Remove and replace 177sqft of existing shingle roof  ***Inspections Done By Private Provider-Coastal Code Service***","Closed-CC Issued","0","ePlan",
"OCC2023-00504","16499 PORTO BELLO ST, BOKEELIA FL 33922","Kayak rentals, kayak storage Open 7 days sunrise to sunset","Closed-Voided","0",,
"RES2023-11419","3811 15TH ST SW, LEHIGH ACRES FL 33976","New Single Family Residence","Closed-CO Issued","12","ePlan",
"ROF2023-21108","1105 PISA ST E, LEHIGH ACRES FL 33974","Remove and replace existing shingle roof  ***Inspections Done By Private Provider-Coastal Code Service***","Closed-CC Issued","0","ePlan",
"ROF2023-21107","6381 TIDEWATER ISLAND CIR, FORT MYERS FL 33908","Remove old metal and put back new residential metal","Closed-CC Issued","0","ePlan",
"ELE2023-03712","11697 LADY ANNE CIR, CAPE CORAL FL 33991","Installation of 26KW Generator, 200 AMP ATS, and Modules to Control Loads.","Closed-CC Issued","1","ePlan",
"OPN2023-04234","16981 TIMBERLAKES DR, FORT MYERS FL 33908","Install 1 impact entry door size/size","Closed-CC Issued","0","ePlan",
"RES2023-11418","807 AVANTI WAY, NORTH FORT MYERS FL 33917","Replacement Carport, same footprint.","Closed-CC Issued","0","ePlan",
"FIR2023-01806","11697 LADY ANNE CIR, CAPE CORAL FL 33991","500 Gal LP Gas Tank Install","Closed-CC Issued","1","ePlan",
"FIR2023-01805","7725 CYPRESS WALK DR, FORT MYERS FL 33966","NG Tie in - 8' of galvanized gas lines to (1) Generator","Closed-CC Issued","1","ePlan",
"ELE2023-03711","7725 CYPRESS WALK DR, FORT MYERS FL 33966","Installation of 20KW Generator, 200 AMP ATS and Modules to Control Load","Closed-CC Issued","1","ePlan",
"OPN2023-04233","3560 JADE AVE, SAINT JAMES CITY FL 33956","REPLACE 1 IMPACT DOOR & 24 IMPACT WINDOWSIZE FOR SIZE","Closed-CC Issued","0","ePlan",
"DEM2023-03182","16299 SAN CARLOS BLVD, K18, FORT MYERS FL 33908","Demolition of mobile home. 16299 San Carlos Blvd., #K-18, Fort Myers Beach, FL 33908","Closed-CC Issued","0","ePlan",
"ELE2023-03710","2245 PIGEON PLUM WAY, NORTH FORT MYERS FL 33917","Install 50 amp inlet with interlock kit","Closed-CC Issued","0","ePlan",
