home,dqcp176g,dqcnc7hq,dqcnc29k,dqcngqhc,dqcnbbdq,dqcncsjm,dqcnbchm,dqcng43b,dqcnfpuz,dqcp473c,dqchf7jt,dqcncu6f,dqcncvkb,dqcnfk5z,dqcp1rx0,dqcp1yv9,dqcnctbb,dqcne6ct,dqcngjkj,dqcner94,dqcnf6cg,dqcncf4c,dqcnf6cj,dqcncfq5,dqcne4gy,dqcng06w,dqcnf3uz,dqcnc6tb,dqcnc7bc,dqcp1z6r,dqcncdq7,dqcp1ys8,dqcp4kgx,dqcnc78q,dqcnf794,dqcncwc5,dqcnc0y3,dqcp1rzr,dqcncf6c,dqcnfffs,dqcng4te,dqcnc0gn,dqcnfqc3,dqcncx6x,dqcne1qu,dqcn9xvx,dqcp1wg8,dqcp1gxv,dqcn9r0y,dqcnenmf,dqcnc2sv,dqcncgsj,dqcncfjz,dqcp4k9b,dqcncv9e,dqcncvy0,dqcng23k,dqcncf69,dqcng0x3,dqcnc9vh,dqcncvhv,dqcng0rh,dqcnf1g2,dqcp4hth,dqcnf559,dqcp1wk6,dqcng5m8,dqcnc3fk,dqcnfkw0,dqcp1yek,dqcnc1m6,dqcnfkys,dqcp1wbz,dqcnc6ht,dqcnc8ft,dqcngqwq,dqcp1xyv,dqcnfmdf,dqcnfs2t,dqcnfpuy,dqcnfmyp,dqcnc778,dqcp1gmx,dqcp4jxf,dqcn7m99,dqcp1gsz,dqcnc77d,dqcncum1,dqcncuc6,dqcp4j1c,dqcncfne,dqcnfq3v,dqcncu74,dqcnf69x,dqcp1ym5,dqcnc5jg,dqcnep20,dqcnfnyk,dqcnczy0,dqcnft40
dqchf7jt,7.276296990902542e-37,3.552114448394501e-29,6.102948686767128e-27,1.7718633048123012e-31,2.0781150155602315e-27,1.0631315407118611e-29,1.011074957832791e-27,4.447598572648575e-28,2.6041199566240623e-33,4.584680606223934e-36,1.0,9.417822321384571e-30,1.8101286071701123e-31,7.117343595521947e-30,1.8794756083599543e-41,3.552416264019358e-40,4.607504986842832e-31,3.561457964862022e-22,8.769869173788553e-31,4.6377365327630875e-26,1.9246022445847837e-28,1.0325595248100294e-27,1.3400913891014018e-28,7.493112035860329e-28,5.924243763427574e-22,1.7968605020014897e-26,1.3643394309278532e-27,2.9326935413928344e-28,8.909717824408884e-30,1.5348451995639188e-40,3.432453242371267e-28,1.2989971924481296e-39,4.832542196595766e-38,8.526730442620654e-30,4.1962698608351825e-29,8.401288298249318e-33,4.771017067706402e-27,2.711392408834881e-41,6.773268776932202e-28,5.871901908116078e-29,2.556112272847616e-28,3.729966120742378e-27,5.448482132588496e-32,1.121320035580835e-32,6.778842862067994e-21,4.5371554081524036e-26,9.482255275092752e-40,1.2294806488403857e-36,8.545165318697068e-26,1.2528268120980435e-24,7.843306730434566e-27,4.289449672742663e-29,7.7805955063683265e-28,2.478409875054912e-37,8.050078146428345e-32,6.113311244532253e-32,1.6836977994438035e-26,6.897501164464995e-28,8.026472594257623e-27,1.3813647230364563e-27,3.151626720453166e-31,1.1126249684225043e-26,2.0867435608777025e-27,2.0358228399039116e-37,8.453881723372406e-29,2.67098514048493e-39,1.1196805520838641e-29,8.724624612671878e-28,5.39238321431764e-30,7.541741757471356e-41,3.4699540899637444e-28,1.905856987725919e-30,4.264367388430688e-40,5.777353749717719e-28,5.805257152193331e-27,3.8172437711872256e-32,5.26648900994509e-41,1.140639322913956e-30,1.0474220512379996e-29,3.0455127203867822e-33,4.929699929499348e-31,3.636738987599129e-29,1.8351516848619765e-36,5.957066179216027e-39,2.677076970874811e-18,1.0091973874204255e-36,2.3044676769061903e-29,1.1150153654352802e-29,4.030426718619051e-30,8.484290215612416e-38,1.2238228471064343e-27,1.1573035917650446e-31,1.0016225143733775e-29,3.2480137023355308e-28,1.6454698537166493e-39,5.33341314094018e-29,2.0257550817726244e-25,7.035116690575723e-32,1.6499676391608598e-33,1.0983882397075994e-30
dqcncu6f,0.10160010506976089,0.6979763134456854,0.6264688677100866,0.04097012839862022,0.13160194809191803,0.23475177804639621,0.11162851565754166,0.3391895527114783,0.15353669141722237,0.33560619639788025,9.417822321384571e-30,1.0,0.01386808190908191,0.15614184933996167,0.0022849319897539386,0.09949681033746711,0.49469926467489433,0.012955547881708824,0.3575250116319597,0.06390799551833659,0.290832886775506,0.33232830172974304,0.26488415014331385,0.5492605120905075,0.07390485586050824,0.13398771130949214,0.6880288387338706,0.4816292958641296,0.6351214591606252,0.02506209624255296,0.400041069572792,0.16054667216417184,0.06267704086308035,0.5049654039290424,0.81135596604331,0.013783212109168639,0.44419074341765924,0.04321863316088311,0.37997589028395906,0.0231340052829631,0.32750694754985477,0.5455101371300367,0.08870722982860398,0.27648517439459797,0.02693666073508049,0.5594043444153765,0.1221260241140417,0.06489597820795241,0.34781084271983337,0.15465071709061481,0.7211534669224805,0.4869708805629739,0.2502082831187305,0.08137040354310338,0.015313356334598403,0.010394518768573698,0.2213155034370439,0.37215042972221846,0.03123875915285053,0.3264606456583417,0.017782944798177897,0.0813895588571133,0.4078472153064711,0.31136780684224186,0.27773049143275075,0.15137108161962276,0.004321490569029695,0.677169863274845,0.1862114293016925,0.00431864406066016,0.009262540296786994,0.21341750121349,0.10934354096343807,0.5881079199038863,0.2103540214959432,0.02259328474654775,0.04431086108536431,0.6789366019190122,0.6686708092783712,0.23989107574070148,0.5127002296757805,0.7903634702490919,0.11882997552170686,0.007007963299122822,0.0028701414981641203,0.11222408135559114,0.6120444006483025,0.9739308990053125,0.9021881728403034,0.1890050136397166,0.5003828347065136,0.16455236572816156,0.9827687987425066,0.26356889540292744,0.15808752517612257,0.25408828029988234,0.09440804972230517,0.5112682343892974,0.08119854280314565,0.14472314470977884
dqcncvkb,0.0679907507451961,0.01286359388409365,0.009310399040091708,0.02672833652165476,0.019900946046887406,0.15427857444637222,0.08188203618361999,0.007904724218410465,0.047465753978610796,0.016381202423190064,1.8101286071701123e-31,0.01386808190908191,1.0,0.1670006924320469,0.1725708276237276,0.0031075651097540614,0.02056169474318852,0.02073385439300473,0.006734367665917605,0.010553428330075302,0.038055333768669874,0.26920114536843875,0.0456982420225471,0.1101050015463075,0.004268737047311728,0.01392398765345334,0.007450414604773266,0.02551867582218099,0.012877301089700808,0.08870605753045659,0.13262082990147198,0.004804793482627506,0.01903609492079038,0.015116140997969102,0.015380815220498544,0.34292904405649705,0.0030151581923709174,0.007912873473296639,0.22103762067163377,0.1903077587884465,0.004812650155740738,0.00634463926821267,0.22991490566684564,0.054944350443388947,0.0008593263692798735,0.022916290790371066,0.0017720421708295815,0.21221438779358343,0.03222234133608922,0.008408876217259349,0.008009899514888563,0.028960899702681935,0.2690820436293699,0.06246627825881279,0.9738812213232897,0.9631194586472552,0.0029262779327413812,0.21542159037945566,0.11785395463039182,0.17297046155664123,0.9263528752065081,0.013404175857241267,0.014089033039219014,0.0075622098640126395,0.050416803680875276,0.0019770392609654245,0.29633219694571905,0.009081878841575698,0.1647132431220228,0.04706713542649987,0.2582636980415663,0.046303578574238884,0.0009814822874134827,0.022988991863829973,0.12707962762976,0.04458376913635562,0.008362660778505854,0.01435508002163286,0.007683920848568178,0.046464738739398916,0.024561989779345213,0.010493815937499984,0.01913786206694219,0.10168302279462592,0.0011718712084990964,0.019402440934952664,0.013578548414460039,0.01940464926903793,0.015020397776112828,0.011331151496808363,0.11135117574683243,0.019961370503507454,0.018568891864001034,0.11938564078730614,0.004526782043785361,0.017945926621743047,0.0992015734618964,0.026983001586107985,0.1301263674639903,0.04184632531424077
dqcnfk5z,0.1970926166454034,0.1339518225924496,0.09431910046504646,0.20204514317812117,0.15151575648044746,0.5208069411549971,0.22022064949554063,0.2085475923967593,0.6131980177777534,0.19202431379226922,7.117343595521947e-30,0.15614184933996167,0.1670006924320469,1.0,0.016174791381866647,0.033105280842391435,0.1605022655379269,0.07801922545246327,0.15606590890513625,0.3519773983577712,0.5663623591277328,0.38020087864534735,0.7246088017748801,0.4649703398664476,0.0423925758460594,0.3501102659438187,0.11285774728714028,0.2232321389041696,0.12532198879946063,0.08220273869831356,0.5779729040098651,0.04608912223088415,0.22967024552480786,0.15355847023604396,0.2479960614054514,0.033188472942024844,0.022099459932320535,0.056559115039634136,0.30136284801428365,0.04693206484966498,0.12192117690422702,0.04787280344113474,0.3105379788917569,0.04651346226154728,0.025677289613249714,0.28046548037975483,0.010458215916065994,0.23133346400138763,0.12351922852421016,0.07823570755623907,0.08024138399106778,0.3048343412725732,0.3700459283923005,0.22861213225222204,0.15677036224490853,0.1561668799404723,0.08475528949978481,0.287827676357394,0.40363072131719846,0.2022130379028291,0.14306870793801033,0.41577818865926774,0.1660562718510745,0.07632736375489704,0.7625991812005131,0.012192482740926292,0.0951474133535974,0.07456510829985909,0.9675868833211243,0.006830603754746854,0.024806108341019397,0.8181760757946037,0.005486576995978025,0.20464724497769987,0.4751228356757621,0.10997027768351102,0.06077923046631692,0.18348125742729107,0.11355997917455227,0.638642227842634,0.34002920184717617,0.10166740774742525,0.16140441805375422,0.011991398559928179,0.01658941183957147,0.16247583814185615,0.14382945673349576,0.2316395649034791,0.14936949320475473,0.10015640716593074,0.47438204764593855,0.22651697911610116,0.21307814343907364,0.5860987231428935,0.04495923439485174,0.1245430860524925,0.2972798007645768,0.31303993558386933,0.6195167643618065,0.8074211136208789
dqcp1rx0,0.1147501765269678,0.0018227436652318459,0.000616262684928308,0.002839337304737059,0.0014141846806116954,0.02167732848006886,0.006483256483412871,0.0003470371505801507,0.01687865999383408,0.018104871234943774,1.8794756083599543e-41,0.0022849319897539386,0.1725708276237276,0.016174791381866647,1.0,0.013425857119363893,0.005751142483680733,6.75650733494822e-05,0.0008003561749286048,0.0001484941374323,0.002566312924723437,0.019336598081284295,0.0031181595813637745,0.008270257459192994,1.791958191604942e-05,0.0002977475977751333,0.00044134236929127416,0.0025832024659969486,0.0023183072718816608,0.4311817833693892,0.010866596460123834,0.019283050730323655,0.030431764180936002,0.0025823807440891696,0.001551128046774086,0.12886885149218316,0.00023289343277723968,0.05430665143909678,0.017661463492653583,0.011298149972451401,0.00023025127256959667,0.0005208463718822141,0.05487446312551166,0.028868848334798695,1.9385178594232215e-06,0.000929897023626686,0.009349237812156037,0.27842463480745727,0.0013138426783547293,0.00010187828718471033,0.0005176102751540187,0.0033570059420269076,0.0190944610580325,0.0917820788239306,0.19986040078074202,0.18737702694819536,6.512584597575756e-05,0.017280982547857808,0.0022788440969851186,0.01336530285727424,0.15889960087804608,0.00025287111380121444,0.0008216627775244153,0.014687058093621502,0.0038978002235323544,0.009033715039641597,0.01407708476861078,0.0008876823558741206,0.01709035995582142,0.19909024465294,0.019554868065862027,0.0053669844251928115,0.006034026028234435,0.00217972707350466,0.006605902966193429,0.005861164934708786,0.04965650807822795,0.0026430988947903898,0.0009351250735900521,0.017014307007956652,0.004586295381302036,0.00157425096531658,0.02471204898929459,0.24185550333103634,6.740102138112001e-07,0.027331669154122912,0.0019987313908527327,0.002967235937525496,0.0029271586823592707,0.02450993542812231,0.007590130369272325,0.004246217024096865,0.002973243436483282,0.007882702199531398,0.01721028119965631,0.0024358363336632544,0.0015776517666632685,0.0075666155174214725,0.04745140136132346,0.004670763131719678
dqcp1yv9,0.30400871990280925,0.0940976399001498,0.027072239960916226,0.00400769157919906,0.004923676197239649,0.018077035936030765,0.005380236285726287,0.03256701914249607,0.07681845022660036,0.34033518348760283,3.552416264019358e-40,0.09949681033746711,0.0031075651097540614,0.033105280842391435,0.013425857119363893,1.0,0.036112040728097275,5.024206229370647e-05,0.06864028539443283,0.0028704452167228963,0.015785667547861443,0.016330503268421923,0.021857387946583134,0.025778910464011325,0.0002776625892972441,0.0038334376782105067,0.02080293004793143,0.01655118269408269,0.10973002298502668,0.10819015363200489,0.043095274901005814,0.8956600233437896,0.14350496558379133,0.108157687783932,0.10198535197544989,0.0011508495322991369,0.005144994923864071,0.3428719583410389,0.01765594438268182,0.0009126587618638634,0.0219068515350466,0.010464363916277324,0.010097378409777744,0.02939983871015873,4.040424722693858e-05,0.015840457210526314,0.14012119936005193,0.06146986450218658,0.013399724775298036,0.0018374265622070033,0.022091017151020794,0.02211500712532736,0.009051414133622206,0.09642983729257709,0.004464467936671563,0.002293575293069382,0.007142442902777769,0.015933026799067582,0.0014355738763217217,0.009311687939338557,0.0025543286130864417,0.004470028021813551,0.006933408317345469,0.430193571003314,0.030828128197080383,0.16454489461765937,0.000301564244744224,0.016896732437327554,0.033845204427398086,0.05424391918377887,0.00013629180145700168,0.050008317881152474,0.13463265255073978,0.020845738124774613,0.00703749579080326,0.002178231426314335,0.1937906101872426,0.059536828646204715,0.04261311827243814,0.16280960087205648,0.06203904056497589,0.08117404323506933,0.07023333402864429,0.006094515945770151,2.793289142878358e-06,0.07713674297430274,0.10207851915754114,0.10571964140701832,0.06910706067248203,0.21297439528688286,0.020792423328625378,0.012816107195667363,0.10527690404049192,0.011807762891292203,0.934968138017189,0.007134205226845413,0.002203013789815141,0.0764182612928652,0.09904313466931927,0.04171302838862602
dqcnctbb,0.10577890237440667,0.2548819909998316,0.25222631821404273,0.07791661026843079,0.2518138561242495,0.5438136565309747,0.2100996846669914,0.08159612385251316,0.2875931316654238,0.3317834528759689,4.607504986842832e-31,0.49469926467489433,0.02056169474318852,0.1605022655379269,0.005751142483680733,0.036112040728097275,1.0,0.009738013502415073,0.10945441618689847,0.0346736344973791,0.4471074490863528,0.284389422002936,0.3397463677617965,0.5328460432751115,0.021937918764751135,0.11630571237298183,0.33311024930604444,0.8018457422921793,0.2458934061541412,0.06563927325811628,0.27127924829744954,0.08728481070897998,0.13789826740489275,0.1963470640921343,0.26723429312352476,0.0491348751465534,0.38986852091072005,0.08385581941280502,0.3076933151380101,0.016522214525874376,0.08937936038833419,0.45213716960231704,0.25962901423811907,0.3307735884407003,0.01664976162306053,0.4045829311712833,0.20526119757259648,0.1740587584312098,0.12335581439572348,0.04598487332191798,0.3240480320246518,0.8394514831429823,0.3335977241681545,0.20980676874052473,0.019456342080242477,0.02061581559845372,0.05168394977839684,0.32318845004464697,0.0261450617279151,0.3570033885192171,0.0314014989490883,0.048667702549035144,0.6258720642089662,0.25664957755286044,0.3123742183828712,0.21820432613072532,0.006026348046262581,0.6002240710590283,0.2098970140291736,0.0013332800250533906,0.03183076517131041,0.22014529326469023,0.1465741324514014,0.7362297861466625,0.3588892330821503,0.043782557983678534,0.13219588314559405,0.587596292688269,0.36037444702702803,0.2658229029643066,0.576336515537524,0.31307757000414876,0.42867332045699313,0.01576107361248782,0.0013977554947820735,0.40246840126611594,0.2158166492907859,0.5271672861887974,0.730494990925621,0.3553211089353533,0.5252710439265768,0.5343431763040546,0.5386617133606529,0.41380398204295066,0.0756770610460648,0.7663858889457366,0.05106496929348244,0.7235904311857145,0.07950721129337092,0.14660412601180456
dqcne6ct,0.00047346657165457087,0.004869084799384806,0.008434829629050159,0.10911166873650592,0.006070251053090327,0.04311863932215679,0.01074825357606071,0.07462238177947467,0.011506465494230957,0.0030477539350430957,3.561457964862022e-22,0.012955547881708824,0.02073385439300473,0.07801922545246327,6.75650733494822e-05,5.024206229370647e-05,0.009738013502415073,1.0,0.03365898112229704,0.24088983565406188,0.09963698149185182,0.10045634340769956,0.08396726025109326,0.09957063135055075,0.41652848046153973,0.28756019430279856,0.05343086579589686,0.022879337852840333,0.003173094551568032,0.0003397467494416251,0.043031633622720514,0.0001107436340566492,0.0014647201103183622,0.003015371977435385,0.02809348350949041,0.006837563239205132,0.005881675707252415,4.562698733017151e-05,0.08734284349209116,0.10916676148813403,0.07229929092218279,0.0068247451367881955,0.05508950236286799,0.005388432114880465,0.37998309955308424,0.04901052829633439,7.33962674578335e-05,0.00443737883982862,0.01646832141267582,0.3059950837853358,0.011374463270621554,0.041064316540421246,0.13472495101618057,0.0036690201939806075,0.014035126286060426,0.019659839005199922,0.11145383102363701,0.08848186045578378,0.493498965377479,0.0720166150571057,0.026988368312991985,0.2205545176575895,0.07425763183518196,0.0008528292828878807,0.05561340824820272,9.419504540120591e-05,0.15092111939400338,0.010852699376296087,0.09565737580231497,3.296681373381565e-05,0.01476397116936369,0.046119777329810194,3.508731306623547e-05,0.020535351876490103,0.07533513184495962,0.09485556393537964,0.00010613426848453924,0.02847272051309479,0.03188415221758453,0.010006800397873297,0.0401265930389463,0.004722285951290905,0.0020925785322396914,0.0008214275389597228,0.5019658980118741,0.0017808447517818496,0.0041356473240408715,0.018442739135290733,0.014020985092630799,0.001014057703029918,0.1131387520873633,0.02823397932578548,0.01602053027462083,0.17707165339899497,0.0001058825025678037,0.010561711287418007,0.599439416521277,0.02246302505682443,0.00600848533588031,0.041840089606117896
dqcngjkj,0.027064192754940618,0.13211420590395415,0.09016047745690248,0.17431527152884954,0.010009226821888805,0.06930089489407143,0.00966207438143168,0.8078069224615568,0.11980033793810636,0.3277351193576731,8.769869173788553e-31,0.3575250116319597,0.006734367665917605,0.15606590890513625,0.0008003561749286048,0.06864028539443283,0.10945441618689847,0.03365898112229704,1.0,0.21710048877459098,0.21955504159172018,0.11641877437055709,0.2053711764921976,0.2233962647580819,0.13419383647225683,0.3076087680633303,0.5056742980979244,0.08700735075527188,0.10482207220541533,0.014357864316112905,0.12703452216738276,0.09825989115144251,0.07845217454405427,0.08497940669064481,0.6008616304356719,0.003198258128351837,0.045553966171075586,0.015665776417859746,0.13014407254806418,0.034940518809632906,0.8733743882210604,0.05205835491693389,0.06993901062760284,0.0651183768852499,0.05286445420196323,0.14394601466126616,0.038792147469100376,0.04110369138344275,0.04948427639339826,0.34638961322056094,0.11616853936222546,0.17930091796083067,0.09847596231791046,0.08486220438494517,0.0065246926040942715,0.005385783140794248,0.6532542088751515,0.12466607591810262,0.09822486907663248,0.0799248944023271,0.008071667728006413,0.2560083857922649,0.18651807240171353,0.2421076396312426,0.17189386401068582,0.049439652107506345,0.012910689902320402,0.09433357729355618,0.2013552666186913,0.0027644875083904044,0.0010348202627592108,0.2435221271027028,0.030062125224681775,0.09942452524062205,0.05011861060654097,0.10117666920307884,0.021397806394086002,0.5180353043646658,0.6346726781876298,0.19057048002456642,0.4905225343828461,0.13762863036769876,0.06352567351207493,0.00599048074482682,0.006563934424110381,0.059035538304301714,0.11551949242546376,0.3979996645037244,0.29197599772148153,0.12710922854570147,0.20661964470738403,0.1261940071859266,0.36351533512404605,0.19062356503506692,0.0997298135528879,0.030791594617373564,0.1847580291847958,0.3457918799188587,0.051714145544053666,0.20247415299758773
dqcner94,0.008361419666788746,0.036146942136945824,0.034402467144001206,0.1983068106059769,0.024823793286122508,0.09496030865917361,0.0246961794653335,0.40122770530152735,0.14217740447817392,0.04227491141378255,4.6377365327630875e-26,0.06390799551833659,0.010553428330075302,0.3519773983577712,0.0001484941374323,0.0028704452167228963,0.0346736344973791,0.24088983565406188,0.21710048877459098,1.0,0.36922379070700806,0.09049137105871863,0.4314182100725304,0.1703980656075692,0.19232412030988788,0.7729417120010531,0.12692405956093722,0.06569257645469023,0.027135468687728925,0.00239075861739599,0.14532157179361782,0.004152349002728069,0.03344179762776559,0.031159262409113903,0.1735399086536444,0.0013777673170869786,0.008434676116461655,0.0021162716500900923,0.07261393082993478,0.0159962749831859,0.27632196070888315,0.014582260816361952,0.05648094830546955,0.004826864907859384,0.21363909621353167,0.15384471378738193,0.0007977093321731184,0.014321031734830257,0.035410366937566565,0.23693270622357687,0.03477054983241941,0.12390259772828678,0.09392029961865213,0.02556778817625937,0.00848527904354073,0.009410998262300145,0.3035251906428673,0.06911271774500388,0.4519486343043147,0.04360939972043369,0.00975348829520713,0.9860754247815982,0.1239053486945687,0.012909280697805921,0.36100886224270406,0.001023296045217968,0.034021727774854266,0.02521478754887555,0.36711965454268225,0.00012923994360228554,0.0014714718582662437,0.42430876727842065,0.00039080023352952494,0.062292928038459816,0.12438845039336048,0.07623571062910313,0.0030634356486158656,0.10742112346362119,0.10256774151883272,0.15457893353941898,0.18861600659877392,0.028021217854268355,0.020264866023950417,0.00044824761420623614,0.15255989290670927,0.018946545984949742,0.03597892635704301,0.0980286375786049,0.054174435099232934,0.013058864847847126,0.18138322726569903,0.09416058489635054,0.08440075183772539,0.27789691132771455,0.004210005405525965,0.025209702865210775,0.36730441607834974,0.11590357228261963,0.07556327115233155,0.4445389087305943
dqcnf6cg,0.06889154002075763,0.15601071690317073,0.1543986460466606,0.3013081570148277,0.22430056364233836,0.6313756408053968,0.20504073804185094,0.25573576914431034,0.5466509899277301,0.23328874392642443,1.9246022445847837e-28,0.290832886775506,0.038055333768669874,0.5663623591277328,0.002566312924723437,0.015785667547861443,0.4471074490863528,0.09963698149185182,0.21955504159172018,0.36922379070700806,1.0,0.3292353429879422,0.9321996544611264,0.6320743722968007,0.0949076518421073,0.6297248315029492,0.3229076794140352,0.5544034996037579,0.1357330104872078,0.033912457026387746,0.41042772129321425,0.03196419229014053,0.18203793018001713,0.13481497607361306,0.3281013563965777,0.0232428993039947,0.10392919552365389,0.03420731566965602,0.2942594715467289,0.02902493912841588,0.2169723757496806,0.1532187535456009,0.3346590306295974,0.07602706988086337,0.10908374874266488,0.5003876588821734,0.02553498971266207,0.13663598544301983,0.11157054834535261,0.14841292568730752,0.17427346244225433,0.7701150177875103,0.40446351522028534,0.19470784972505423,0.031934061019500186,0.038792730174311486,0.16722578186535816,0.29831887901586723,0.23952180846399942,0.26151122816616174,0.04550680196316185,0.442073273927107,0.6190900550136902,0.1027927220573076,0.80648027299062,0.028693712284849838,0.03454523258768836,0.23432256411911373,0.6591159955483151,0.0006315105556945375,0.02037352896292843,0.7130562873840006,0.01388148442196054,0.4777213381291204,0.5609381398957343,0.13567882089865052,0.05580448243128893,0.46170213305527374,0.3040106584060214,0.47383904365424107,0.6810137731842377,0.15041927420362702,0.2685957731341492,0.006071087216651809,0.02859653686682656,0.25286959120234037,0.1446470804418192,0.38955955095095757,0.36449346608085553,0.15562525857529436,0.6642285192671804,0.6234570757751072,0.3656523196982481,0.8245485621430348,0.02911036100900985,0.3910539693572109,0.25177832997645566,0.635894567432816,0.18981067651403352,0.6049919516179497
dqcncf4c,0.10360514685069037,0.2635665612360586,0.2796832247855211,0.08327500404716913,0.1866074353536191,0.5447444354706913,0.3281735215350494,0.15151122625239663,0.15553652639835489,0.11137781940935416,1.0325595248100294e-27,0.33232830172974304,0.26920114536843875,0.38020087864534735,0.019336598081284295,0.016330503268421923,0.284389422002936,0.10045634340769956,0.11641877437055709,0.09049137105871863,0.3292353429879422,1.0,0.3187505653198546,0.8189283859687622,0.11296308672215759,0.16013558783458318,0.2635770470708822,0.39059947220706975,0.2370641612427579,0.04825701661489625,0.6635092032837634,0.028793553789117757,0.04171784722744031,0.22012726622863768,0.3056685484550854,0.18160490039438495,0.16933069575445994,0.0169400952427562,0.9759789920431113,0.22238966332003884,0.1229074073010309,0.24701691470713108,0.3500719625346914,0.31579367284761234,0.03693035552322828,0.444136599386615,0.020156206086024125,0.17381790786535248,0.41017961569225625,0.17049108048784625,0.2956089443972008,0.38167173245993713,0.9034262238305445,0.09856714898392249,0.265220285588174,0.22491989862361764,0.09521528821385754,0.967154843511557,0.20406598156826286,0.8845044671582287,0.3190023090504553,0.10869815161859622,0.30607348633836645,0.06735553900603428,0.3255026307029587,0.024262559265488277,0.10348112060806798,0.3042502006899177,0.4204919995896622,0.012803042908811955,0.20568021598629607,0.22584910782813397,0.01405981514252855,0.41391889989854386,0.5957404076370648,0.07885968876857465,0.01946094665878743,0.27000221796260265,0.21551659720662592,0.18409809410729117,0.2828923831342923,0.2663247429918541,0.07723760431673037,0.038557722525263294,0.016665988100425487,0.07306463398146507,0.24304152210722968,0.3799481797413691,0.3377979809550959,0.0649291905270213,0.8069755347417054,0.15194436502870587,0.374601187872942,0.5775790935205836,0.027596362565723297,0.24202755700274972,0.3887068687650781,0.2789024990370457,0.1620339948791621,0.1689379281047818
