household_id,timestep,vacant,repair,sell
193,20,1,0,0
194,20,0,1,0
195,20,0,1,0
196,20,0,1,0
197,20,0,1,0
198,20,0,0,1
199,20,0,1,0
200,20,1,0,0
1,21,1,0,0
2,21,0,1,0
3,21,0,1,0
4,21,0,1,0
5,21,0,1,0
6,21,0,1,0
7,21,1,0,0
8,21,0,1,0
9,21,0,1,0
10,21,0,0,1
11,21,0,1,0
12,21,0,1,0
13,21,0,1,0
14,21,0,0,1
15,21,0,1,0
16,21,1,0,0
17,21,0,1,0
18,21,1,0,0
19,21,0,1,0
20,21,0,1,0
21,21,0,1,0
22,21,0,0,1
23,21,0,1,0
24,21,0,0,1
25,21,1,0,0
26,21,0,1,0
27,21,1,0,0
28,21,0,1,0
29,21,1,0,0
30,21,0,1,0
31,21,1,0,0
32,21,0,0,1
33,21,0,1,0
34,21,0,0,1
35,21,1,0,0
36,21,0,1,0
37,21,0,1,0
38,21,1,0,0
39,21,0,1,0
40,21,1,0,0
41,21,0,1,0
42,21,0,1,0
43,21,0,1,0
44,21,0,0,1
45,21,0,1,0
46,21,1,0,0
47,21,0,1,0
48,21,0,1,0
49,21,0,1,0
50,21,0,1,0
51,21,0,1,0
52,21,0,1,0
53,21,0,1,0
54,21,0,1,0
55,21,0,0,1
56,21,0,1,0
57,21,1,0,0
58,21,0,1,0
59,21,0,1,0
60,21,0,1,0
61,21,1,0,0
62,21,0,0,1
63,21,0,0,1
64,21,0,1,0
65,21,0,1,0
66,21,0,1,0
67,21,1,0,0
68,21,0,1,0
69,21,1,0,0
70,21,0,0,1
71,21,0,0,1
72,21,1,0,0
73,21,1,0,0
74,21,0,1,0
75,21,0,1,0
76,21,0,0,1
77,21,1,0,0
78,21,1,0,0
79,21,0,1,0
80,21,0,1,0
81,21,0,1,0
82,21,0,1,0
83,21,0,0,1
84,21,1,0,0
85,21,0,1,0
86,21,0,1,0
87,21,1,0,0
88,21,0,1,0
89,21,1,0,0
90,21,0,1,0
91,21,0,1,0
92,21,0,0,1
93,21,0,1,0
94,21,0,1,0
95,21,0,1,0
96,21,1,0,0
97,21,1,0,0
98,21,1,0,0
99,21,0,1,0
100,21,0,1,0
101,21,0,1,0
102,21,0,1,0
103,21,1,0,0
104,21,1,0,0
105,21,0,1,0
106,21,0,1,0
107,21,0,1,0
108,21,1,0,0
109,21,1,0,0
110,21,0,0,1
111,21,1,0,0
112,21,0,1,0
113,21,0,1,0
114,21,0,0,1
115,21,0,1,0
116,21,0,1,0
117,21,0,0,1
118,21,0,0,1
119,21,0,1,0
120,21,0,1,0
121,21,0,1,0
122,21,0,0,1
123,21,0,1,0
124,21,1,0,0
125,21,1,0,0
126,21,0,1,0
127,21,1,0,0
128,21,0,0,1
129,21,1,0,0
130,21,1,0,0
131,21,0,0,1
132,21,1,0,0
133,21,1,0,0
134,21,0,0,1
135,21,0,1,0
136,21,0,1,0
137,21,0,0,1
138,21,1,0,0
139,21,1,0,0
140,21,0,1,0
141,21,0,1,0
142,21,0,1,0
143,21,0,1,0
144,21,0,0,1
145,21,0,1,0
146,21,0,1,0
147,21,1,0,0
148,21,0,1,0
149,21,0,1,0
150,21,0,0,1
151,21,1,0,0
152,21,0,1,0
153,21,0,0,1
154,21,0,0,1
155,21,0,1,0
156,21,0,1,0
157,21,0,1,0
158,21,0,1,0
159,21,0,1,0
160,21,0,0,1
161,21,0,1,0
162,21,0,1,0
163,21,0,1,0
164,21,0,1,0
165,21,0,1,0
166,21,0,1,0
167,21,0,1,0
168,21,0,0,1
169,21,0,1,0
170,21,1,0,0
171,21,0,1,0
172,21,0,1,0
173,21,0,1,0
174,21,0,1,0
175,21,0,1,0
176,21,0,1,0
177,21,0,1,0
178,21,0,1,0
179,21,0,1,0
180,21,0,1,0
181,21,0,1,0
182,21,0,1,0
183,21,0,0,1
184,21,0,1,0
185,21,1,0,0
186,21,1,0,0
187,21,0,1,0
188,21,1,0,0
189,21,0,1,0
190,21,1,0,0
191,21,0,1,0
192,21,0,1,0
193,21,1,0,0
194,21,0,1,0
195,21,0,1,0
196,21,0,1,0
197,21,0,1,0
198,21,0,0,1
199,21,0,1,0
200,21,1,0,0
1,22,1,0,0
2,22,0,1,0
3,22,0,1,0
4,22,0,1,0
5,22,0,1,0
6,22,0,1,0
7,22,1,0,0
8,22,0,1,0
9,22,0,1,0
10,22,0,0,1
11,22,0,1,0
12,22,0,1,0
13,22,0,1,0
14,22,0,0,1
15,22,0,1,0
16,22,1,0,0
17,22,0,1,0
18,22,1,0,0
19,22,0,1,0
20,22,0,1,0
21,22,0,1,0
22,22,0,0,1
23,22,0,1,0
24,22,0,0,1
25,22,1,0,0
26,22,0,1,0
27,22,1,0,0
28,22,0,1,0
29,22,1,0,0
30,22,0,1,0
31,22,1,0,0
32,22,0,0,1
33,22,0,1,0
34,22,0,0,1
35,22,1,0,0
36,22,0,1,0
37,22,0,1,0
38,22,1,0,0
39,22,0,1,0
40,22,1,0,0
41,22,0,1,0
42,22,0,1,0
43,22,0,1,0
44,22,0,0,1
45,22,0,1,0
46,22,1,0,0
47,22,0,1,0
48,22,0,1,0
49,22,0,1,0
50,22,0,1,0
51,22,0,1,0
52,22,0,1,0
53,22,0,1,0
54,22,0,1,0
55,22,0,0,1
56,22,0,1,0
57,22,1,0,0
58,22,0,1,0
59,22,0,1,0
60,22,0,1,0
61,22,1,0,0
62,22,0,0,1
63,22,0,0,1
64,22,0,1,0
65,22,0,1,0
66,22,0,1,0
67,22,1,0,0
68,22,0,1,0
69,22,1,0,0
70,22,0,0,1
71,22,0,0,1
72,22,1,0,0
73,22,1,0,0
74,22,0,1,0
75,22,0,1,0
76,22,0,0,1
77,22,1,0,0
78,22,1,0,0
79,22,0,1,0
80,22,0,1,0
81,22,0,1,0
82,22,0,1,0
83,22,0,0,1
84,22,1,0,0
85,22,0,1,0
86,22,0,1,0
87,22,1,0,0
88,22,0,1,0
89,22,1,0,0
90,22,0,1,0
91,22,0,1,0
92,22,0,0,1
93,22,0,1,0
94,22,0,1,0
95,22,0,1,0
96,22,1,0,0
97,22,1,0,0
98,22,1,0,0
99,22,0,1,0
100,22,0,1,0
101,22,0,1,0
102,22,0,1,0
103,22,1,0,0
104,22,1,0,0
105,22,0,1,0
106,22,0,1,0
107,22,0,1,0
108,22,1,0,0
109,22,1,0,0
110,22,0,0,1
111,22,1,0,0
112,22,0,1,0
113,22,0,1,0
114,22,0,0,1
115,22,0,1,0
116,22,0,1,0
117,22,0,0,1
118,22,0,0,1
119,22,0,1,0
120,22,0,1,0
121,22,0,1,0
122,22,0,0,1
123,22,0,1,0
124,22,1,0,0
125,22,1,0,0
126,22,0,1,0
127,22,1,0,0
128,22,0,0,1
129,22,1,0,0
130,22,1,0,0
131,22,0,0,1
132,22,1,0,0
133,22,1,0,0
134,22,0,0,1
135,22,0,1,0
136,22,0,1,0
137,22,0,0,1
138,22,1,0,0
139,22,1,0,0
140,22,0,1,0
141,22,0,1,0
142,22,0,1,0
143,22,0,1,0
144,22,0,0,1
145,22,0,1,0
146,22,0,1,0
147,22,1,0,0
148,22,0,1,0
149,22,0,1,0
150,22,0,0,1
151,22,1,0,0
152,22,0,1,0
153,22,0,0,1
154,22,0,0,1
155,22,0,1,0
156,22,0,1,0
157,22,0,1,0
158,22,0,1,0
159,22,0,1,0
160,22,0,0,1
161,22,0,1,0
162,22,0,1,0
163,22,0,1,0
164,22,0,1,0
165,22,0,1,0
166,22,0,1,0
167,22,0,1,0
168,22,0,0,1
169,22,0,1,0
170,22,1,0,0
171,22,0,1,0
172,22,0,1,0
173,22,0,1,0
174,22,0,1,0
175,22,0,1,0
176,22,0,1,0
177,22,0,1,0
178,22,0,1,0
179,22,0,1,0
180,22,0,1,0
181,22,0,1,0
182,22,0,1,0
183,22,0,0,1
184,22,0,1,0
185,22,1,0,0
186,22,1,0,0
187,22,0,1,0
188,22,1,0,0
189,22,0,1,0
190,22,1,0,0
191,22,0,1,0
192,22,0,1,0
193,22,1,0,0
194,22,0,1,0
195,22,0,1,0
196,22,0,1,0
197,22,0,1,0
198,22,0,0,1
199,22,0,1,0
200,22,1,0,0
1,23,1,0,0
2,23,0,1,0
3,23,0,1,0
4,23,0,1,0
5,23,0,1,0
6,23,0,1,0
7,23,1,0,0
8,23,0,1,0
9,23,0,1,0
10,23,0,0,1
11,23,0,1,0
12,23,0,1,0
13,23,0,1,0
14,23,0,0,1
15,23,0,1,0
16,23,1,0,0
17,23,0,1,0
18,23,1,0,0
19,23,0,1,0
20,23,0,1,0
21,23,0,1,0
22,23,0,0,1
23,23,0,1,0
24,23,0,0,1
25,23,1,0,0
26,23,0,1,0
27,23,1,0,0
28,23,0,1,0
29,23,1,0,0
30,23,0,1,0
31,23,1,0,0
32,23,0,0,1
33,23,0,1,0
34,23,0,0,1
35,23,1,0,0
36,23,0,1,0
37,23,0,1,0
38,23,1,0,0
39,23,0,1,0
40,23,1,0,0
41,23,0,1,0
42,23,0,1,0
43,23,0,1,0
44,23,0,0,1
45,23,0,1,0
46,23,1,0,0
47,23,0,1,0
48,23,0,1,0
49,23,0,1,0
50,23,0,1,0
51,23,0,1,0
52,23,0,1,0
53,23,0,1,0
54,23,0,1,0
55,23,0,0,1
56,23,0,1,0
57,23,1,0,0
58,23,0,1,0
59,23,0,1,0
60,23,0,1,0
61,23,1,0,0
62,23,0,0,1
63,23,0,0,1
64,23,0,1,0
65,23,0,1,0
66,23,0,1,0
67,23,1,0,0
68,23,0,1,0
69,23,1,0,0
70,23,0,0,1
71,23,0,0,1
72,23,1,0,0
73,23,1,0,0
74,23,0,1,0
75,23,0,1,0
76,23,0,0,1
77,23,1,0,0
78,23,1,0,0
79,23,0,1,0
80,23,0,1,0
81,23,0,1,0
82,23,0,1,0
83,23,0,0,1
84,23,1,0,0
85,23,0,1,0
86,23,0,1,0
87,23,1,0,0
88,23,0,1,0
89,23,1,0,0
90,23,0,1,0
91,23,0,1,0
92,23,0,0,1
93,23,0,1,0
94,23,0,1,0
95,23,0,1,0
96,23,1,0,0
97,23,1,0,0
98,23,1,0,0
99,23,0,1,0
100,23,0,1,0
101,23,0,1,0
102,23,0,1,0
103,23,1,0,0
104,23,1,0,0
105,23,0,1,0
106,23,0,1,0
107,23,0,1,0
108,23,1,0,0
109,23,1,0,0
110,23,0,0,1
111,23,1,0,0
112,23,0,1,0
113,23,0,1,0
114,23,0,0,1
115,23,0,1,0
116,23,0,1,0
117,23,0,0,1
118,23,0,0,1
119,23,0,1,0
120,23,0,1,0
121,23,0,1,0
122,23,0,0,1
123,23,0,1,0
124,23,1,0,0
125,23,1,0,0
126,23,0,1,0
127,23,1,0,0
128,23,0,0,1
129,23,1,0,0
130,23,1,0,0
131,23,0,0,1
132,23,1,0,0
133,23,1,0,0
134,23,0,0,1
135,23,0,1,0
136,23,0,1,0
137,23,0,0,1
138,23,1,0,0
139,23,1,0,0
140,23,0,1,0
141,23,0,1,0
142,23,0,1,0
143,23,0,1,0
144,23,0,0,1
145,23,0,1,0
146,23,0,1,0
147,23,1,0,0
148,23,0,1,0
149,23,0,1,0
150,23,0,0,1
151,23,1,0,0
152,23,0,1,0
153,23,0,0,1
154,23,0,0,1
155,23,0,1,0
156,23,0,1,0
157,23,0,1,0
158,23,0,1,0
159,23,0,1,0
160,23,0,0,1
161,23,0,1,0
162,23,0,1,0
163,23,0,1,0
164,23,0,1,0
165,23,0,1,0
166,23,0,1,0
167,23,0,1,0
168,23,0,0,1
169,23,0,1,0
170,23,1,0,0
171,23,0,1,0
172,23,0,1,0
173,23,0,1,0
174,23,0,1,0
175,23,0,1,0
176,23,0,1,0
177,23,0,1,0
178,23,0,1,0
179,23,0,1,0
180,23,0,1,0
181,23,0,1,0
182,23,0,1,0
183,23,0,0,1
184,23,0,1,0
185,23,1,0,0
186,23,1,0,0
187,23,0,1,0
188,23,1,0,0
189,23,0,1,0
190,23,1,0,0
191,23,0,1,0
192,23,0,1,0
193,23,1,0,0
194,23,0,1,0
195,23,0,1,0
196,23,0,1,0
197,23,0,1,0
198,23,0,0,1
199,23,0,1,0
200,23,1,0,0
1,24,1,0,0
2,24,0,1,0
3,24,0,1,0
4,24,0,1,0
5,24,0,1,0
6,24,0,1,0
7,24,1,0,0
8,24,0,1,0
9,24,0,1,0
10,24,0,0,1
11,24,0,1,0
12,24,0,1,0
13,24,0,1,0
14,24,0,0,1
15,24,0,1,0
16,24,1,0,0
17,24,0,1,0
18,24,1,0,0
19,24,0,1,0
20,24,0,1,0
21,24,0,1,0
22,24,0,0,1
23,24,0,1,0
24,24,0,0,1
25,24,1,0,0
26,24,0,1,0
27,24,1,0,0
28,24,0,1,0
29,24,1,0,0
30,24,0,1,0
31,24,1,0,0
32,24,0,0,1
33,24,0,1,0
34,24,0,0,1
35,24,1,0,0
36,24,0,1,0
37,24,0,1,0
38,24,1,0,0
39,24,0,1,0
40,24,1,0,0
41,24,0,1,0
42,24,0,1,0
43,24,0,1,0
44,24,0,0,1
45,24,0,1,0
46,24,1,0,0
47,24,0,1,0
48,24,0,1,0
49,24,0,1,0
50,24,0,1,0
51,24,0,1,0
52,24,0,1,0
53,24,0,1,0
54,24,0,1,0
55,24,0,0,1
56,24,0,1,0
57,24,1,0,0
58,24,0,1,0
59,24,0,1,0
60,24,0,1,0
61,24,1,0,0
62,24,0,0,1
63,24,0,0,1
64,24,0,1,0
65,24,0,1,0
66,24,0,1,0
67,24,1,0,0
68,24,0,1,0
69,24,1,0,0
70,24,0,0,1
71,24,0,0,1
72,24,1,0,0
73,24,1,0,0
74,24,0,1,0
75,24,0,1,0
76,24,0,0,1
77,24,1,0,0
78,24,1,0,0
79,24,0,1,0
80,24,0,1,0
81,24,0,1,0
82,24,0,1,0
83,24,0,0,1
84,24,1,0,0
85,24,0,1,0
86,24,0,1,0
87,24,1,0,0
88,24,0,1,0
89,24,1,0,0
90,24,0,1,0
91,24,0,1,0
92,24,0,0,1
93,24,0,1,0
94,24,0,1,0
95,24,0,1,0
96,24,1,0,0
97,24,1,0,0
98,24,1,0,0
99,24,0,1,0
100,24,0,1,0
101,24,0,1,0
102,24,0,1,0
103,24,1,0,0
104,24,1,0,0
105,24,0,1,0
106,24,0,1,0
107,24,0,1,0
108,24,1,0,0
109,24,1,0,0
110,24,0,0,1
111,24,1,0,0
112,24,0,1,0
113,24,0,1,0
114,24,0,0,1
115,24,0,1,0
116,24,0,1,0
117,24,0,0,1
118,24,0,0,1
119,24,0,1,0
120,24,0,1,0
121,24,0,1,0
122,24,0,0,1
123,24,0,1,0
124,24,1,0,0
125,24,1,0,0
126,24,0,1,0
127,24,1,0,0
128,24,0,0,1
129,24,1,0,0
130,24,1,0,0
131,24,0,0,1
132,24,1,0,0
133,24,1,0,0
134,24,0,0,1
135,24,0,1,0
136,24,0,1,0
137,24,0,0,1
138,24,1,0,0
139,24,1,0,0
140,24,0,1,0
141,24,0,1,0
142,24,0,1,0
143,24,0,1,0
144,24,0,0,1
145,24,0,1,0
146,24,0,1,0
147,24,1,0,0
148,24,0,1,0
149,24,0,1,0
150,24,0,0,1
151,24,1,0,0
152,24,0,1,0
153,24,0,0,1
154,24,0,0,1
155,24,0,1,0
156,24,0,1,0
157,24,0,1,0
158,24,0,1,0
159,24,0,1,0
160,24,0,0,1
161,24,0,1,0
162,24,0,1,0
163,24,0,1,0
164,24,0,1,0
165,24,0,1,0
166,24,0,1,0
167,24,0,1,0
168,24,0,0,1
169,24,0,1,0
170,24,1,0,0
171,24,0,1,0
172,24,0,1,0
173,24,0,1,0
174,24,0,1,0
175,24,0,1,0
176,24,0,1,0
177,24,0,1,0
178,24,0,1,0
179,24,0,1,0
180,24,0,1,0
181,24,0,1,0
182,24,0,1,0
183,24,0,0,1
184,24,0,1,0
185,24,1,0,0
186,24,1,0,0
187,24,0,1,0
188,24,1,0,0
189,24,0,1,0
190,24,1,0,0
191,24,0,1,0
192,24,0,1,0
193,24,1,0,0
194,24,0,1,0
195,24,0,1,0
196,24,0,1,0
197,24,0,1,0
198,24,0,0,1
199,24,0,1,0
200,24,1,0,0
