Land Value ($),Building Value ($),Longitude,Latitude
243865.0,0.0,-82.035124,26.574019
219479.0,179833.0,-82.035228,26.573726
243865.0,1667264.0,-82.035614,26.573727
243865.0,429414.0,-82.035861,26.573735
243865.0,0.0,-82.036108,26.573744
243865.0,0.0,-82.036355,26.573757
243865.0,402317.0,-82.036602,26.573772
243865.0,436655.0,-82.036849,26.573789
243865.0,408377.0,-82.037095,26.57381
243865.0,824028.0,-82.037341,26.573833
243865.0,506418.0,-82.037607,26.573853
170706.0,144390.0,-82.037922,26.573888
182899.0,436070.0,-82.037957,26.57413
88825.0,291492.0,-82.023714,26.581454
88825.0,211092.0,-82.02371,26.581674
88825.0,641843.0,-82.023686,26.582994
88825.0,297792.0,-82.023674,26.583655
88825.0,247744.0,-82.023662,26.584315
115473.0,0.0,-82.023646,26.585254
115473.0,0.0,-82.023643,26.585585
11820442.0,44502810.0,-82.021592,26.587364
106590.0,262864.0,-82.023615,26.589395
115473.0,179041.0,-82.023628,26.589627
118137.0,20364.0,-82.023648,26.589862
88825.0,125239.0,-82.023492,26.590475
127020.0,223714.0,-82.023566,26.59079
115473.0,0.0,-82.023924,26.590832
111031.0,209111.0,-82.024163,26.590622
115473.0,97312.0,-82.024363,26.590946
115473.0,129365.0,-82.024119,26.591174
111031.0,146623.0,-82.02375,26.591107
115473.0,56948.0,-82.023505,26.591267
115473.0,0.0,-82.023557,26.591599
53000.0,0.0,-82.023489,26.592212
115473.0,0.0,-82.023822,26.592164
115473.0,156190.0,-82.024206,26.592261
121690.0,507353.0,-82.024513,26.592104
115473.0,325700.0,-82.024412,26.591757
106590.0,0.0,-82.024842,26.591402
115473.0,264231.0,-82.025166,26.591628
133238.0,306470.0,-82.024901,26.592167
93266.0,307252.0,-82.025271,26.592256
115473.0,151740.0,-82.025604,26.592187
115473.0,0.0,-82.025736,26.59192
97708.0,327208.0,-82.026506,26.592181
88825.0,189373.0,-82.027263,26.592199
88825.0,188031.0,-82.027997,26.592197
88825.0,167238.0,-82.028977,26.592196
133242.0,206931.0,-82.029711,26.592195
88825.0,0.0,-82.029956,26.592194
88825.0,246939.0,-82.030201,26.592194
88825.0,280836.0,-82.030445,26.592194
88825.0,241408.0,-82.03069,26.592193
88825.0,146525.0,-82.030935,26.592193
88825.0,183317.0,-82.03118,26.592192
88825.0,222611.0,-82.032404,26.592191
88825.0,0.0,-82.033139,26.592189
88825.0,222840.0,-82.033383,26.592189
88825.0,300834.0,-82.033873,26.592188
88825.0,338237.0,-82.034362,26.592188
88825.0,0.0,-82.034607,26.592187
88825.0,95695.0,-82.035349,26.592186
88825.0,441009.0,-82.023273,26.566077
88825.0,261552.0,-82.023268,26.565837
88825.0,178704.0,-82.023265,26.565603
88825.0,278734.0,-82.023262,26.56537
88825.0,380341.0,-82.023259,26.565136
88825.0,338726.0,-82.023255,26.564909
88825.0,247292.0,-82.023252,26.564689
88825.0,167613.0,-82.02325,26.564469
88825.0,153340.0,-82.023247,26.564249
88825.0,178190.0,-82.023244,26.564028
115473.0,212746.0,-82.02324,26.563753
88825.0,337998.0,-82.023236,26.563478
88825.0,181066.0,-82.023234,26.563258
88825.0,250670.0,-82.023237,26.563032
88825.0,297028.0,-82.022289,26.563035
88825.0,252032.0,-82.022285,26.563267
88825.0,0.0,-82.022288,26.563487
88825.0,282251.0,-82.022291,26.563707
115473.0,451986.0,-82.022295,26.563983
88825.0,0.0,-82.022298,26.564258
88825.0,156507.0,-82.022301,26.564478
88825.0,215559.0,-82.022304,26.564698
88825.0,190093.0,-82.022307,26.564918
88825.0,200934.0,-82.02231,26.565138
88825.0,203880.0,-82.022313,26.565358
88825.0,310367.0,-82.022316,26.565578
115473.0,198053.0,-82.02232,26.565853
88825.0,255825.0,-82.022323,26.566128
88825.0,272840.0,-82.022326,26.566348
88825.0,169066.0,-82.022329,26.566568
88825.0,327522.0,-82.022332,26.566789
88825.0,209083.0,-82.022338,26.567014
88825.0,189546.0,-82.022716,26.567016
115473.0,192857.0,-82.022714,26.566735
88825.0,234487.0,-82.02271,26.56646
88825.0,212784.0,-82.022707,26.56624
88825.0,0.0,-82.022704,26.56602
88825.0,295006.0,-82.022701,26.5658
88825.0,254033.0,-82.022695,26.56536
88825.0,203402.0,-82.022693,26.56514
88825.0,315057.0,-82.022686,26.564699
88825.0,208001.0,-82.022684,26.564479
88825.0,174980.0,-82.022681,26.564259
115473.0,152953.0,-82.022677,26.563984
88825.0,193642.0,-82.022673,26.563709
88825.0,233399.0,-82.02267,26.563489
88825.0,131632.0,-82.022668,26.563269
88825.0,269606.0,-82.022667,26.563037
88825.0,281815.0,-82.019956,26.565075
118137.0,0.0,-82.019957,26.565376
88825.0,235131.0,-82.019961,26.565665
88825.0,205700.0,-82.019964,26.565885
88825.0,210723.0,-82.019967,26.566105
88825.0,235855.0,-82.01997,26.566325
88825.0,0.0,-82.019973,26.566545
88825.0,137496.0,-82.019976,26.566765
88825.0,0.0,-82.019981,26.566997
88825.0,281907.0,-82.020359,26.566999
88825.0,179502.0,-82.020359,26.566767
88825.0,289146.0,-82.020356,26.566547
115473.0,0.0,-82.02035191,26.56627153
88825.0,262383.0,-82.020348,26.565996
88825.0,185645.0,-82.020345,26.565776
88825.0,253779.0,-82.020342,26.565549
88825.0,272257.0,-82.020339,26.565316
88825.0,196864.0,-82.020334,26.565076
118137.0,929858.0,-82.019007,26.565133
88825.0,195567.0,-82.01901,26.565434
88825.0,303840.0,-82.019013,26.565661
88825.0,281228.0,-82.019016,26.565881
88825.0,183891.0,-82.019019,26.566101
88825.0,183988.0,-82.019022,26.566321
88825.0,279105.0,-82.019025,26.566541
88825.0,179901.0,-82.019028,26.566761
88825.0,168855.0,-82.019033,26.566993
88825.0,177310.0,-82.019411,26.566995
88825.0,270047.0,-82.01941,26.566763
115473.0,394817.0,-82.019406,26.566488
88825.0,193322.0,-82.019403,26.566212
88825.0,226931.0,-82.0194,26.565992
88825.0,216872.0,-82.019397,26.565772
88825.0,309546.0,-82.019394,26.565545
88825.0,321232.0,-82.019391,26.565312
88825.0,360301.0,-82.019385,26.565072
540056.0,0.0,-82.018046,26.566028
88825.0,276258.0,-82.020385,26.564272
88825.0,132495.0,-82.020134,26.564269
88825.0,405356.0,-82.019889,26.564268
88825.0,229547.0,-82.019644,26.564267
88825.0,265034.0,-82.0194,26.564266
88825.0,206730.0,-82.019155,26.564265
88825.0,207769.0,-82.01891,26.564264
88825.0,401063.0,-82.018665,26.564263
88825.0,304425.0,-82.018421,26.564262
88825.0,137297.0,-82.018176,26.564261
115473.0,269971.0,-82.01787,26.56426
88825.0,163859.0,-82.017558,26.56426
88825.0,331410.0,-82.017562,26.5646
88825.0,386923.0,-82.017813,26.564603
88825.0,321232.0,-82.018058,26.564604
88825.0,170756.0,-82.018303,26.564605
88825.0,310242.0,-82.018548,26.564606
88825.0,230463.0,-82.018792,26.564607
88825.0,282562.0,-82.019037,26.564609
88825.0,285960.0,-82.019282,26.56461
88825.0,223190.0,-82.019527,26.564611
102148.0,238297.0,-82.019802,26.564612
102148.0,317639.0,-82.020108,26.564613
88825.0,134077.0,-82.020389,26.564612
88825.0,131355.0,-82.016539,26.563683
88825.0,213883.0,-82.016541,26.563903
88825.0,229884.0,-82.016544,26.564123
88825.0,298472.0,-82.016547,26.564343
88825.0,220662.0,-82.01655,26.564563
88825.0,185212.0,-82.016553,26.564783
88825.0,412883.0,-82.016556,26.565003
88825.0,281936.0,-82.016559,26.565223
88825.0,289873.0,-82.016562,26.565443
88825.0,232293.0,-82.016565,26.565663
88825.0,179856.0,-82.016568,26.565884
88825.0,229538.0,-82.016571,26.566104
88825.0,236654.0,-82.016574,26.566324
88825.0,276577.0,-82.016577,26.566544
88825.0,156931.0,-82.01658,26.566764
88825.0,362281.0,-82.01658508,26.56698957
88825.0,254104.0,-82.016963,26.566991
88825.0,229194.0,-82.016962,26.566765
88825.0,264088.0,-82.016959,26.566545
88825.0,347464.0,-82.016956,26.566325
88825.0,307758.0,-82.016954,26.566105
88825.0,154238.0,-82.016951,26.565885
88825.0,224560.0,-82.0169476,26.56566511
88825.0,265492.0,-82.016945,26.565445
88825.0,198248.0,-82.016936,26.564785
88825.0,214678.0,-82.016933,26.564565
88825.0,178716.0,-82.01693,26.564345
88825.0,0.0,-82.016927,26.564125
88825.0,218907.0,-82.016924,26.563905
60000.0,262564.0,-82.016921,26.563684
311040.0,175427.0,-82.016726,26.563231
88825.0,317604.0,-82.015595,26.563859
88825.0,157982.0,-82.015596,26.564098
88825.0,0.0,-82.015599,26.564325
88825.0,183213.0,-82.015602,26.564545
88825.0,282378.0,-82.015605,26.564766
88825.0,344212.0,-82.015608,26.564986
88825.0,344990.0,-82.015611,26.565206
88825.0,367784.0,-82.015613,26.565426
88825.0,251694.0,-82.015616,26.565646
88825.0,225458.0,-82.015619,26.565866
88825.0,193280.0,-82.015622,26.566086
88825.0,357602.0,-82.015625,26.566306
88825.0,173935.0,-82.015628,26.566526
88825.0,207317.0,-82.015631,26.566746
88825.0,154873.0,-82.015636,26.566979
88825.0,0.0,-82.016015,26.56698
88825.0,202411.0,-82.016014,26.566748
88825.0,157821.0,-82.016011,26.566528
88825.0,238134.0,-82.016008,26.566308
88825.0,206303.0,-82.016005,26.566088
88825.0,210287.0,-82.016002,26.565868
88825.0,325113.0,-82.015999,26.565648
88825.0,210754.0,-82.015996,26.565427
88825.0,163740.0,-82.015993,26.565207
88825.0,218193.0,-82.01599,26.564987
88825.0,0.0,-82.015987,26.564767
88825.0,204416.0,-82.015984,26.564547
88825.0,127030.0,-82.015981,26.564327
88825.0,271982.0,-82.01597812,26.56410011
88825.0,205976.0,-82.015973,26.563861
88825.0,186157.0,-82.022877,26.568739
115473.0,139998.0,-82.022564,26.568736
88825.0,246166.0,-82.022258,26.568735
88825.0,200077.0,-82.022014,26.568733
88825.0,278527.0,-82.021769,26.568732
88825.0,240000.0,-82.021524,26.568731
88825.0,290375.0,-82.021279,26.56873
88825.0,209447.0,-82.021035,26.568729
88825.0,170641.0,-82.02079,26.568728
88825.0,168450.0,-82.020545,26.568727
88825.0,248934.0,-82.0203,26.568726
88825.0,202884.0,-82.020056,26.568725
88825.0,0.0,-82.019811,26.568724
88825.0,331678.0,-82.019566,26.568723
88825.0,169523.0,-82.019321,26.568722
88825.0,204353.0,-82.019077,26.568721
88825.0,194913.0,-82.018832,26.56872
88825.0,267155.0,-82.018578,26.569061
88825.0,165529.0,-82.018837,26.569064
88825.0,162686.0,-82.019081,26.569065
88825.0,135552.0,-82.019326,26.569066
88825.0,177595.0,-82.019571,26.569067
88825.0,146017.0,-82.019816,26.569068
88825.0,202867.0,-82.02006,26.569069
88825.0,179288.0,-82.020305,26.56907
88825.0,169593.0,-82.02055,26.569071
88825.0,540879.0,-82.020795,26.569072
88825.0,232066.0,-82.021039,26.569073
88825.0,271083.0,-82.021284,26.569074
88825.0,0.0,-82.021529,26.569075
88825.0,189384.0,-82.021774,26.569076
88825.0,362613.0,-82.022018,26.569077
88825.0,399587.0,-82.022263,26.569078
115473.0,123548.0,-82.022569,26.56908
88825.0,283941.0,-82.022881,26.569079
88825.0,196319.0,-82.022888,26.569592
115473.0,365636.0,-82.022576,26.569589
88825.0,169931.0,-82.02227,26.569587
88825.0,174339.0,-82.022025,26.569586
88825.0,181110.0,-82.02178,26.569585
88825.0,265710.0,-82.021536,26.569584
88825.0,152353.0,-82.021291,26.569583
88825.0,0.0,-82.021046,26.569582
88825.0,0.0,-82.020801,26.569581
88825.0,237600.0,-82.020557,26.56958
88825.0,123610.0,-82.020312,26.569579
88825.0,123809.0,-82.020067,26.569578
88825.0,234343.0,-82.019822,26.569577
88825.0,178077.0,-82.019578,26.569576
88825.0,337358.0,-82.019333,26.569575
88825.0,157587.0,-82.019088,26.569574
88825.0,172077.0,-82.018843,26.569573
88825.0,385749.0,-82.018585,26.569574
88825.0,392447.0,-82.018589,26.569914
88825.0,267416.0,-82.018848,26.569917
88825.0,182994.0,-82.019093,26.569918
88825.0,140338.0,-82.019337,26.569919
88825.0,202513.0,-82.019582,26.56992
88825.0,299042.0,-82.019827,26.569921
88825.0,253659.0,-82.020072,26.569922
88825.0,187226.0,-82.020317,26.569923
88825.0,281279.0,-82.020561,26.569924
88825.0,311768.0,-82.020806,26.569925
88825.0,249437.0,-82.021051,26.569926
88825.0,348318.0,-82.021296,26.569927
88825.0,159152.0,-82.02154,26.569928
88825.0,303007.0,-82.021785,26.569929
88825.0,301562.0,-82.02203,26.56993
88825.0,267916.0,-82.022275,26.569931
115473.0,258862.0,-82.022581,26.569933
88825.0,179991.0,-82.022893,26.569932
88825.0,0.0,-82.017678,26.568661
88825.0,244552.0,-82.017679,26.568887
88825.0,229534.0,-82.017682,26.569107
88825.0,158806.0,-82.017685,26.569327
88825.0,170544.0,-82.017688,26.569547
88825.0,132963.0,-82.017691,26.569768
88825.0,173731.0,-82.0177,26.570428
88825.0,388668.0,-82.017711,26.571094
88825.0,387231.0,-82.018089,26.571095
88825.0,0.0,-82.018088,26.57087
88825.0,165222.0,-82.018085,26.570649
88825.0,211592.0,-82.018082,26.570429
88825.0,186415.0,-82.018079,26.570209
88825.0,156471.0,-82.018072,26.569659
115473.0,352504.0,-82.018068,26.569384
88825.0,148583.0,-82.018065,26.569109
88825.0,295248.0,-82.018062,26.568889
88825.0,172884.0,-82.018056,26.568663
988810.0,0.0,-82.018098,26.57252
88825.0,92300.0,-82.018917,26.573141
88825.0,166987.0,-82.018916,26.572902
88825.0,172854.0,-82.018913,26.572668
88825.0,141941.0,-82.018909,26.572434
88825.0,383498.0,-82.018906,26.5722
88825.0,209293.0,-82.0189,26.571733
88825.0,237637.0,-82.018895,26.5715
118137.0,0.0,-82.018507,26.571552
88825.0,85345.0,-82.018179,26.571551
88825.0,108618.0,-82.017918,26.57155
88825.0,104502.0,-82.017658,26.571551
1170240.0,0.0,-82.018123,26.574418
88825.0,227848.0,-82.017711,26.57552
88825.0,246746.0,-82.017972,26.575523
118137.0,0.0,-82.018301,26.575524
88825.0,0.0,-82.01863,26.575525
115473.0,104116.0,-82.018949,26.575525
88825.0,231793.0,-82.018947,26.575244
88825.0,248963.0,-82.018944,26.575024
88825.0,170906.0,-82.018941,26.574804
88825.0,143768.0,-82.018938,26.574584
88825.0,0.0,-82.018935,26.574364
88825.0,158996.0,-82.018932,26.574137
88825.0,112890.0,-82.018929,26.573903
88825.0,293542.0,-82.018924,26.573665
1325965.0,15873214.0,-82.016621,26.574412
88825.0,277405.0,-82.017132,26.575518
88825.0,252761.0,-82.016345,26.575517
115473.0,866292.0,-82.016024,26.575516
88825.0,353094.0,-82.015697,26.575513
88825.0,164098.0,-82.015745,26.575233
88825.0,131660.0,-82.015742,26.575013
88825.0,99224.0,-82.015739,26.574793
88825.0,133992.0,-82.015736,26.574572
88825.0,0.0,-82.015733,26.574352
88825.0,121955.0,-82.01573,26.574125
88825.0,143436.0,-82.015727,26.573892
88825.0,92143.0,-82.015726,26.573653
1119710.0,0.0,-82.016596,26.572514
121690.0,325976.0,-82.015717,26.573066
88825.0,138948.0,-82.015712,26.572764
88825.0,132514.0,-82.015709,26.572531
88825.0,216263.0,-82.015706,26.572297
88825.0,0.0,-82.015703,26.572063
88825.0,230669.0,-82.015699,26.571829
115473.0,199630.0,-82.015705,26.571542
88825.0,98164.0,-82.016032,26.571542
88825.0,117760.0,-82.016292,26.571543
88825.0,154883.0,-82.016552,26.571544
88825.0,143164.0,-82.016812,26.571545
88825.0,120527.0,-82.017079,26.571548
88825.0,119268.0,-82.016611,26.569103
88825.0,151198.0,-82.016614,26.569324
88825.0,308883.0,-82.016617,26.569545
88825.0,326511.0,-82.01662,26.569764
88825.0,238912.0,-82.016623,26.569983
88825.0,139611.0,-82.016626,26.570203
88825.0,188983.0,-82.016629,26.570424
88825.0,0.0,-82.01664,26.571089
88825.0,135766.0,-82.017018,26.571091
88825.0,127020.0,-82.017017,26.570865
88825.0,125717.0,-82.017015,26.570645
88825.0,208155.0,-82.017006,26.569985
88825.0,139844.0,-82.016997,26.569324
88825.0,221423.0,-82.016986,26.568658
88825.0,447402.0,-82.015659,26.568653
88825.0,278346.0,-82.015663,26.569099
115473.0,290197.0,-82.015666,26.569374
88825.0,126778.0,-82.01567,26.569649
88825.0,159781.0,-82.015673,26.569869
115473.0,360531.0,-82.015677,26.570144
88825.0,176912.0,-82.01568,26.570419
88825.0,138636.0,-82.015683,26.570639
133238.0,191921.0,-82.015689,26.570975
88825.0,166161.0,-82.01607,26.571086
88825.0,130339.0,-82.016069,26.570861
115476.0,299298.0,-82.016065,26.570586
115473.0,0.0,-82.016061,26.570256
88825.0,0.0,-82.016057,26.569981
88825.0,137486.0,-82.016054,26.569761
88825.0,232912.0,-82.016051,26.56954
88825.0,188081.0,-82.016048,26.56932
88825.0,347177.0,-82.016045,26.5691
88825.0,142619.0,-82.016042,26.56888
88825.0,384416.0,-82.016037,26.568654
88825.0,248948.0,-82.013546,26.570803
88825.0,325931.0,-82.013547,26.571029
88825.0,186788.0,-82.01355,26.571249
88825.0,146928.0,-82.013553,26.571469
88825.0,0.0,-82.013556,26.571689
88825.0,125326.0,-82.013559,26.571909
88825.0,166162.0,-82.013562,26.57213
88825.0,179446.0,-82.013565,26.57235
88825.0,187151.0,-82.013568,26.57257
115473.0,253015.0,-82.013571,26.572845
88825.0,162012.0,-82.013577,26.573125
88825.0,190818.0,-82.013955,26.573127
88825.0,249312.0,-82.013955,26.572901
88825.0,145261.0,-82.013952,26.572681
88825.0,254176.0,-82.013949,26.572461
88825.0,0.0,-82.013946,26.572241
115473.0,120314.0,-82.013942,26.571966
88825.0,246887.0,-82.013938,26.571691
88825.0,199788.0,-82.013935,26.571471
88825.0,267541.0,-82.013932,26.571251
88825.0,178400.0,-82.013929,26.571031
88825.0,290821.0,-82.013924,26.570805
88825.0,186224.0,-82.012598,26.570799
88825.0,271916.0,-82.012598,26.571025
88825.0,232285.0,-82.012601,26.571245
88825.0,363999.0,-82.012604,26.571465
88825.0,216586.0,-82.012607,26.571685
88825.0,183556.0,-82.01261,26.571905
88825.0,173727.0,-82.012613,26.572125
88825.0,145674.0,-82.012616,26.572345
88825.0,154902.0,-82.012619,26.572566
115473.0,399877.0,-82.012623,26.572841
88825.0,138820.0,-82.012629,26.573121
88825.0,293861.0,-82.013007,26.573123
88825.0,151750.0,-82.013002,26.572679
88825.0,157286.0,-82.013,26.572457
88825.0,311821.0,-82.012997,26.572237
88825.0,99331.0,-82.012994,26.572017
88825.0,182873.0,-82.012991,26.571797
88825.0,130667.0,-82.01298527,26.5713568
115473.0,212616.0,-82.012982,26.571082
88825.0,145086.0,-82.012976,26.570801
88825.0,0.0,-82.012574,26.569066
88825.0,153924.0,-82.012575,26.569291
88825.0,345129.0,-82.012578,26.569511
88825.0,207125.0,-82.012581,26.569731
88825.0,182423.0,-82.012584,26.569952
88825.0,108498.0,-82.012587,26.570172
88825.0,660745.0,-82.012592,26.570397
88825.0,200509.0,-82.01297,26.570399
88825.0,102300.0,-82.012969,26.570173
88825.0,106423.0,-82.012966,26.569953
88825.0,358912.0,-82.012964,26.569733
88825.0,315826.0,-82.012961,26.569513
88825.0,321723.0,-82.012958,26.569293
88825.0,315658.0,-82.012952,26.569067
88825.0,0.0,-82.013523,26.56907
88825.0,230794.0,-82.013524,26.569295
88825.0,138448.0,-82.013527,26.569516
133238.0,283725.0,-82.013531,26.569846
88825.0,360316.0,-82.013535,26.570176
88825.0,0.0,-82.013541,26.570402
88825.0,0.0,-82.013919,26.570403
88825.0,0.0,-82.01391798,26.57017739
88825.0,114576.0,-82.013915,26.569957
88825.0,172479.0,-82.013912,26.569737
88825.0,350680.0,-82.013909,26.569517
88825.0,153681.0,-82.013906,26.569297
88825.0,307815.0,-82.013901,26.569071
88825.0,0.0,-82.010221,26.564689
88825.0,351393.0,-82.010222,26.564928
88825.0,193060.0,-82.010225,26.565162
88825.0,214270.0,-82.010228,26.565396
88825.0,266594.0,-82.010231,26.56563
88825.0,140586.0,-82.010234,26.565864
88825.0,292126.0,-82.010237,26.566097
88825.0,293932.0,-82.010243,26.56633
88825.0,0.0,-82.010561,26.566278
88825.0,346777.0,-82.010821,26.566279
88825.0,443811.0,-82.011081,26.56628
88825.0,287432.0,-82.011334,26.566281
88825.0,97770.0,-82.011823,26.566283
88825.0,247673.0,-82.012068,26.566284
88825.0,191637.0,-82.012313,26.566285
88825.0,211482.0,-82.012557,26.566286
88825.0,0.0,-82.012802,26.566287
88825.0,200379.0,-82.013047,26.566288
88825.0,218326.0,-82.013292,26.56629
115473.0,221400.0,-82.013598,26.566291
88825.0,248314.0,-82.013918,26.56629
88825.0,284937.0,-82.013913,26.56595
115473.0,298236.0,-82.013593,26.565947
88825.0,238144.0,-82.013287,26.565946
88825.0,193522.0,-82.013042,26.565945
88825.0,234709.0,-82.012798,26.565943
88825.0,245527.0,-82.012553,26.565942
88825.0,226262.0,-82.012308,26.565941
88825.0,272121.0,-82.012063,26.56594
88825.0,197390.0,-82.011819,26.565939
88825.0,400344.0,-82.011329,26.565937
102148.0,374535.0,-82.011049,26.565948
133238.0,190073.0,-82.01069,26.56591
111031.0,362887.0,-82.010595,26.565623
88825.0,329771.0,-82.01061,26.565363
88825.0,219770.0,-82.010607,26.565143
88825.0,210851.0,-82.010604,26.564923
88825.0,192981.0,-82.010599,26.56469
88825.0,246663.0,-82.013886,26.5639
88825.0,115976.0,-82.01362,26.563897
88825.0,285541.0,-82.01336,26.563896
88825.0,320586.0,-82.013107,26.563895
88825.0,178791.0,-82.012862,26.563894
88825.0,0.0,-82.012618,26.563893
88825.0,0.0,-82.012373,26.563892
88825.0,163751.0,-82.012128,26.563891
88825.0,225859.0,-82.011883,26.56389
88825.0,130492.0,-82.011639,26.563889
88825.0,330889.0,-82.011394,26.563888
88825.0,186113.0,-82.011149,26.563887
88825.0,152091.0,-82.010904,26.563886
88825.0,0.0,-82.01066,26.563885
88825.0,201734.0,-82.010415,26.563884
88825.0,162702.0,-82.010156,26.563884
88825.0,189899.0,-82.010161,26.564224
88825.0,162955.0,-82.01042,26.564227
88825.0,217613.0,-82.010664,26.564229
88825.0,136910.0,-82.010909,26.56423
88825.0,191444.0,-82.011154,26.564231
133232.0,222237.0,-82.011521,26.564232
88825.0,258749.0,-82.011888,26.564234
88825.0,97135.0,-82.0121328,26.56423489
88825.0,166760.0,-82.012378,26.564236
88825.0,147311.0,-82.012622,26.564237
88825.0,72752.0,-82.012867,26.564238
88825.0,159658.0,-82.013112,26.564239
88825.0,205146.0,-82.013364,26.56424
88825.0,468256.0,-82.013624,26.564241
88825.0,431298.0,-82.01389,26.56424
88825.0,185765.0,-82.016024,26.563056
88825.0,250067.0,-82.015762,26.563054
88825.0,202309.0,-82.015502,26.563053
88825.0,271686.0,-82.014462,26.563048
88825.0,227646.0,-82.01421,26.563047
88825.0,163049.0,-82.013965,26.563046
115473.0,194851.0,-82.013169,26.563043
115473.0,225093.0,-82.012802,26.563041
133232.0,510620.0,-82.01212923,26.56303813
88825.0,207516.0,-82.011259,26.563036
88825.0,152370.0,-82.011767,26.56338
88825.0,130096.0,-82.012011,26.563382
88825.0,149679.0,-82.012256,26.563383
88825.0,14822.0,-82.01299,26.563386
102148.0,255578.0,-82.013571,26.563388
115473.0,294331.0,-82.013908,26.56339
88825.0,199176.0,-82.014214,26.563391
88825.0,0.0,-82.014467,26.563392
88825.0,0.0,-82.0147266,26.56339326
88825.0,170539.0,-82.015247,26.563396
88825.0,224420.0,-82.015507,26.563397
88825.0,105432.0,-82.015767,26.563398
88825.0,224309.0,-82.016027,26.563397
780000.0,234794.0,-82.008128,26.563194
88825.0,231463.0,-82.008007,26.563826
88825.0,133767.0,-82.008008,26.564066
88825.0,0.0,-82.008011,26.564299
88825.0,373646.0,-82.008014,26.564526
88825.0,247664.0,-82.008017,26.564746
88825.0,170966.0,-82.00802,26.564967
88825.0,0.0,-82.008023,26.565187
88825.0,216071.0,-82.008025,26.565407
88825.0,152257.0,-82.008028,26.565627
88825.0,192268.0,-82.008031,26.565847
88825.0,202498.0,-82.008034,26.566067
88825.0,209993.0,-82.008037,26.566287
88825.0,0.0,-82.00804,26.566507
88825.0,122508.0,-82.008043,26.566727
88825.0,138187.0,-82.008046,26.566947
115473.0,256540.0,-82.00805,26.567222
88825.0,149133.0,-82.008056,26.56751
88825.0,250737.0,-82.008434,26.567512
115473.0,0.0,-82.008432,26.567224
88825.0,496632.0,-82.008429,26.566949
88825.0,289805.0,-82.008426,26.566729
88825.0,234804.0,-82.008423,26.566509
88825.0,0.0,-82.00842,26.566289
88825.0,0.0,-82.008417,26.566069
88825.0,273836.0,-82.008414,26.565848
88825.0,280504.0,-82.008411,26.565628
88825.0,164800.0,-82.008408,26.565408
88825.0,215232.0,-82.008405,26.565188
88825.0,0.0,-82.008402,26.564968
88825.0,300568.0,-82.008399,26.564748
88825.0,401710.0,-82.008396,26.564528
88825.0,0.0,-82.008393,26.564301
88825.0,155935.0,-82.00839,26.564067
88825.0,266935.0,-82.008385,26.563828
240000.0,1234153.0,-82.007062,26.564302
200000.0,475938.0,-82.00707,26.564907
244288.0,0.0,-82.007079,26.565518
78125.0,0.0,-82.007461,26.565685
100000.0,0.0,-82.007458,26.565294
250000.0,1185983.0,-82.007448,26.564524
320000.0,582820.0,-82.007246,26.563753
933705.0,296657.0,-82.007241,26.56319
567816.0,830467.0,-82.007282,26.566416
88825.0,171089.0,-82.01085,26.567987
115473.0,160259.0,-82.010531,26.567983
88825.0,239187.0,-82.010225,26.567982
88825.0,375848.0,-82.00998,26.567981
88825.0,283822.0,-82.009735,26.56798
88825.0,225143.0,-82.00949,26.567979
88825.0,307836.0,-82.009246,26.567978
88825.0,210612.0,-82.009001,26.567977
88825.0,50116.0,-82.008756,26.567976
88825.0,180133.0,-82.008511,26.567975
88825.0,220813.0,-82.008267,26.567973
88825.0,205623.0,-82.008008,26.567974
88825.0,256940.0,-82.008012,26.568314
115473.0,205999.0,-82.008332,26.568318
88825.0,193848.0,-82.008638,26.568319
88825.0,269206.0,-82.008883,26.56832
88825.0,195104.0,-82.009128,26.568321
88825.0,342849.0,-82.009373,26.568322
88825.0,0.0,-82.009617,26.568323
88825.0,367569.0,-82.009862,26.568324
88825.0,183934.0,-82.010107,26.568325
88825.0,159886.0,-82.01035166,26.56832641
88825.0,311069.0,-82.010596,26.568327
88825.0,564755.0,-82.010855,26.568327
88825.0,331985.0,-82.010876,26.569912
115473.0,0.0,-82.010556,26.569909
88825.0,165089.0,-82.01025,26.569908
88825.0,323062.0,-82.010005,26.569907
88825.0,338656.0,-82.009761,26.569906
88825.0,141355.0,-82.009516,26.569905
88825.0,187937.0,-82.009271,26.569904
88825.0,197187.0,-82.009026,26.569903
88825.0,231485.0,-82.008781,26.569902
88825.0,333614.0,-82.008537,26.5699
88825.0,202785.0,-82.008292,26.569899
88825.0,303046.0,-82.008033,26.5699
88825.0,127770.0,-82.008038,26.57024
115473.0,397492.0,-82.008358,26.570244
88825.0,278362.0,-82.008664,26.570245
88825.0,192295.0,-82.008908,26.570246
88825.0,203397.0,-82.009153,26.570247
88825.0,192960.0,-82.009398,26.570248
88825.0,173748.0,-82.009643,26.570249
88825.0,168412.0,-82.009887,26.57025
88825.0,282009.0,-82.010132,26.570251
88825.0,275726.0,-82.010377,26.570252
88825.0,0.0,-82.010622,26.570253
88825.0,357215.0,-82.01088,26.570253
88825.0,121302.0,-82.010887,26.570765
115473.0,642928.0,-82.010567,26.570762
88825.0,0.0,-82.010261,26.570761
88825.0,125094.0,-82.010017,26.57076
88825.0,149864.0,-82.009772,26.570759
88825.0,0.0,-82.009527,26.570758
88825.0,196733.0,-82.009282,26.570757
